Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	98	46	4
2	98	116	7
3	18	123	7
4	80	63	8
5	18	107	15
6	102	33	19
7	106	0	23
8	59	77	24
9	67	123	24
10	57	87	26
11	117	55	27
12	119	20	31
13	95	68	32
14	30	106	35
15	103	33	38
16	116	34	40
17	98	116	43
18	15	94	49
19	104	51	50
20	77	117	50
21	104	51	54
22	56	95	54
23	49	48	63
24	58	85	67
25	27	44	67
26	56	95	72
27	66	117	77
28	104	51	79
29	26	102	83
30	93	61	85
31	20	109	85
32	98	46	86
33	115	41	88
34	123	64	93
35	61	66	94
36	28	115	95
37	6	121	95
38	6	121	99
39	61	66	100
40	64	78	108
41	7	113	111
42	80	40	112
43	20	109	113
44	116	10	114
45	74	56	119
46	95	68	121
47	27	44	121
48	61	66	128
49	61	107	132
50	66	131	135
51	27	44	140
52	15	94	141
53	104	82	144
54	65	80	144
55	80	40	146
56	61	66	146
57	103	55	147
58	26	24	147
59	49	70	149
60	49	70	151
61	130	16	152
62	47	57	158
63	26	102	168
64	119	20	173
65	106	81	173
66	64	78	175
67	113	67	178
68	96	23	179
69	79	128	184
70	101	32	186
71	117	55	187
72	98	75	196
73	93	61	203
74	104	82	205
75	49	48	208
76	4	15	210
77	58	85	214
78	13	80	214
79	116	34	217
80	6	121	219
81	96	62	222
82	30	106	223
83	95	121	234
84	29	10	236
85	121	9	239
86	116	23	241
87	98	75	242
88	60	89	242
89	78	61	244
90	106	81	247
91	119	20	259
92	37	115	260
93	96	138	262
94	62	73	266
95	61	66	267
96	92	123	267
97	38	16	267
98	4	15	269
99	78	61	275
100	26	24	276
101	59	77	277
102	94	18	281
103	119	20	285
104	98	116	290
105	103	33	291
106	57	87	293
107	93	61	294
108	64	89	295
109	98	116	296
110	98	36	298
111	58	85	308
112	50	29	310
113	13	80	312
114	60	89	312
115	98	116	316
116	50	29	319
117	79	128	319
118	47	57	326
119	117	55	332
120	123	64	344
121	62	128	351
122	20	108	352
123	115	41	368
124	122	11	368
125	59	77	372
126	19	116	373
127	96	23	374
128	18	123	380
129	119	20	385
130	94	56	391
131	67	123	392
132	66	131	399
133	130	16	403
134	19	116	414
135	130	16	421
136	115	41	423
137	104	82	425
138	61	107	425
139	28	115	429
140	130	16	434
141	104	82	438
142	49	48	439
143	100	5	441
144	38	16	447
145	37	115	463
146	59	77	468
147	29	10	472
148	15	94	473
