Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	373	253	0	180	240
2	363	24	1	300	360
3	82	365	10	180	240
4	122	183	13	480	540
5	393	312	13	360	420
6	270	151	20	180	240
7	390	357	20	180	240
8	364	27	31	240	300
9	195	294	34	240	300
10	186	75	43	180	240
11	390	357	43	180	240
12	391	42	48	60	120
13	159	11	66	180	240
14	221	281	82	240	300
15	347	395	88	180	240
16	347	395	102	300	360
17	159	11	103	120	180
18	235	212	120	480	540
19	393	306	123	240	300
20	221	281	128	300	360
21	338	391	133	240	300
22	325	45	154	180	240
23	347	395	161	300	360
24	325	294	167	360	420
25	84	221	172	180	240
26	393	312	186	240	300
27	134	63	191	240	300
28	177	77	206	360	420
29	159	11	232	360	420
30	323	243	235	240	300
31	47	328	248	300	360
32	186	304	248	360	420
33	393	306	265	360	420
34	237	243	285	420	480
35	226	52	287	360	420
36	310	363	298	480	540
37	183	375	323	420	480
38	364	25	399	420	480
39	26	250	429	480	540
40	220	238	435	480	540
41	315	237	462	480	540
