Req	X_Coor	Y_Coor	Arr
0	40	50	-1
1	50	30	3
2	42	10	5
3	35	5	5
4	0	45	9
5	20	50	9
6	25	50	9
7	25	85	10
8	10	35	10
9	10	35	15
10	86	46	18
11	75	55	24
12	64	46	30
13	25	35	31
14	67	85	33
15	95	35	37
16	42	65	37
17	16	42	40
18	95	30	44
19	62	69	44
20	53	30	45
21	60	55	46
22	60	60	54
23	65	60	55
24	85	25	57
25	2	40	58
26	35	5	64
27	18	75	65
28	20	80	69
29	18	75	71
30	33	35	71
31	16	42	76
32	30	50	77
33	60	66	83
34	85	35	83
35	8	62	83
36	10	40	83
37	20	85	84
38	20	80	91
39	55	80	91
40	42	65	91
41	14	66	97
42	47	35	98
43	85	25	102
44	33	35	105
45	20	50	107
46	60	85	108
47	30	35	112
48	86	46	113
49	42	15	116
50	65	82	120
51	15	75	122
52	8	40	123
53	36	40	129
54	58	75	130
55	38	5	134
56	22	66	135
57	30	35	136
58	50	30	139
59	92	30	141
60	42	65	141
61	67	85	150
62	0	45	151
63	32	20	158
64	53	35	159
65	50	35	160
66	47	40	161
67	22	75	165
68	50	40	167
69	45	65	170
70	58	70	176
71	5	45	176
72	55	85	176
73	20	80	176
74	30	50	184
75	15	80	186
76	8	62	186
77	0	45	188
78	16	42	188
79	56	64	193
80	34	60	194
81	65	82	200
82	62	40	201
83	20	50	205
84	20	85	210
85	60	85	210
86	48	20	211
87	62	80	211
88	8	62	212
89	42	30	219
90	70	58	229
91	10	35	235
92	42	10	235
93	62	40	237
94	42	58	237
95	44	5	244
96	32	20	248
97	30	35	249
98	10	40	252
99	0	45	254
100	10	35	256
101	14	66	257
102	62	69	257
103	23	52	257
104	78	40	258
105	38	15	260
106	22	66	260
107	50	35	261
108	8	45	262
109	38	5	263
110	26	32	265
111	40	5	272
112	14	66	275
113	67	85	277
114	45	65	280
115	44	25	281
116	10	40	281
117	95	30	283
118	55	80	284
119	60	55	285
120	47	35	285
121	32	20	288
122	36	40	289
123	50	30	292
124	86	46	293
125	25	85	305
126	42	58	306
127	18	75	308
128	64	46	317
129	38	10	319
130	55	85	320
131	5	35	326
132	92	30	327
133	0	40	328
134	55	85	330
135	45	35	332
136	20	50	333
137	58	70	334
138	20	85	338
139	60	60	339
140	10	35	340
141	34	25	340
142	58	70	341
143	42	65	344
144	15	80	349
145	20	55	360
146	47	35	365
147	67	85	377
148	33	32	378
149	70	58	382
150	42	30	384
151	35	66	385
152	86	46	387
153	64	46	388
154	30	50	390
155	20	55	392
156	35	32	393
157	42	58	397
158	0	45	398
159	26	32	400
160	60	66	401
161	47	40	403
162	42	15	403
163	60	66	405
164	35	5	408
165	45	65	409
166	20	80	413
167	35	69	416
168	47	35	422
169	26	32	423
170	26	32	424
171	42	65	425
172	47	35	426
173	62	40	428
174	50	40	428
175	42	65	429
176	95	35	432
177	85	25	432
178	92	30	433
179	45	35	435
180	55	85	437
181	45	65	438
182	85	35	439
183	18	75	449
184	62	40	450
185	44	5	452
186	30	50	453
187	15	75	457
188	30	56	460
189	28	52	462
190	50	35	469
191	20	50	472
192	8	62	474
193	38	10	474
194	8	62	479
195	33	32	480
