Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	198	16	0
2	103	25	3
3	45	95	5
4	67	70	9
5	17	32	21
6	149	78	24
7	9	122	24
8	126	100	26
9	125	49	28
10	28	127	32
11	71	114	32
12	67	70	33
13	39	186	35
14	59	139	37
15	45	95	39
16	157	142	40
17	84	180	41
18	40	130	45
19	99	45	47
20	148	38	47
21	42	148	48
22	193	12	49
23	36	104	49
24	45	95	56
25	103	97	58
26	186	8	62
27	39	186	63
28	151	180	71
29	113	100	73
30	97	129	76
31	84	180	78
32	129	176	78
33	154	7	91
34	113	100	91
35	152	122	99
36	40	130	103
37	180	66	106
38	42	148	110
39	165	156	111
40	103	25	112
41	143	103	112
42	152	190	119
43	88	152	119
44	121	50	121
45	47	118	124
46	186	8	129
47	129	176	129
48	156	93	131
49	159	196	133
50	18	35	138
51	168	146	139
52	124	191	141
53	134	157	145
54	71	114	149
55	152	122	160
56	125	49	161
57	157	142	161
58	8	89	169
59	159	196	172
60	46	22	178
61	84	180	185
62	103	77	186
63	159	105	187
64	159	196	187
65	156	93	191
66	198	16	192
67	108	148	195
68	155	17	200
69	152	122	205
70	12	131	208
71	23	176	209
72	121	50	209
73	89	176	214
74	12	113	215
75	47	118	218
76	154	7	218
77	75	134	219
78	184	101	220
79	45	95	221
80	12	131	221
81	152	190	223
82	17	166	226
83	57	157	231
84	113	100	239
85	75	134	239
86	56	148	239
87	18	35	246
88	158	20	247
89	125	49	250
90	110	8	252
91	146	166	252
92	103	25	259
93	88	152	264
94	143	103	265
95	112	78	266
96	17	32	266
97	71	114	269
98	112	6	270
99	23	176	275
100	198	16	277
101	89	176	280
102	186	8	282
103	103	97	283
104	108	141	285
105	159	196	288
106	103	97	291
107	32	166	296
108	143	103	297
109	109	197	301
110	60	184	304
111	184	101	308
112	149	78	313
113	146	166	323
114	149	78	323
115	56	148	325
116	75	134	330
117	168	146	330
118	116	4	333
119	30	67	334
120	39	186	336
121	12	113	336
122	152	190	338
123	32	166	345
124	184	101	349
125	146	166	350
126	7	119	353
127	157	142	357
128	146	166	357
129	18	35	357
130	159	105	358
131	88	152	361
132	60	153	361
133	149	103	363
134	113	158	364
135	59	24	371
136	42	174	380
137	32	166	380
138	156	93	382
139	63	44	386
140	112	78	387
141	71	114	388
142	108	148	391
143	155	17	394
144	47	118	396
145	200	162	397
146	103	97	397
147	158	20	400
148	186	8	401
149	23	176	403
150	67	70	403
151	110	8	406
152	45	95	407
153	46	22	412
154	36	104	416
155	89	176	416
156	113	158	423
157	155	107	423
158	30	67	424
159	12	113	425
160	129	176	427
161	146	166	433
162	113	158	434
163	112	6	438
164	148	38	440
165	12	131	440
166	155	17	442
167	47	118	444
168	149	103	444
169	184	101	445
170	105	26	447
171	59	139	451
172	17	166	451
173	103	25	454
174	60	184	454
175	18	35	456
176	45	95	459
177	158	20	461
178	116	4	464
179	46	22	466
180	172	186	467
181	12	113	468
182	129	176	468
183	8	89	469
184	149	78	469
185	42	148	471
186	113	100	475
