Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	155	93	18	120	180
2	38	74	22	420	480
3	150	104	40	480	540
4	106	243	40	240	300
5	1	81	40	180	240
6	246	133	61	120	180
7	51	278	70	120	180
8	17	0	99	300	360
9	246	133	103	480	540
10	268	113	104	300	360
11	229	40	140	480	540
12	296	17	154	420	480
13	107	39	161	180	240
14	57	123	209	360	420
15	162	92	210	420	480
16	26	27	212	360	420
17	28	124	212	360	420
18	4	97	222	480	540
19	75	269	236	240	300
20	267	29	238	360	420
21	25	64	238	480	540
22	11	191	240	300	360
23	26	27	286	300	360
24	228	217	302	480	540
25	211	174	303	420	480
26	229	40	307	420	480
27	274	256	314	420	480
28	107	39	325	420	480
29	7	31	345	360	420
30	106	168	346	420	480
31	208	47	378	420	480
32	213	119	386	420	480
33	288	127	390	480	540
34	7	31	401	480	540
35	149	76	420	480	540
36	229	40	423	480	540
37	141	120	443	480	540
38	236	108	455	480	540
39	215	295	466	480	540
