Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	38	366	8
2	80	365	11
3	395	167	21
4	244	135	23
5	52	94	27
6	116	102	28
7	142	385	31
8	16	114	31
9	342	154	39
10	80	365	42
11	14	53	47
12	142	385	55
13	395	167	59
14	57	381	60
15	138	306	81
16	366	97	82
17	247	377	83
18	306	361	88
19	16	294	99
20	175	304	100
21	142	385	103
22	36	288	123
23	200	48	125
24	122	105	132
25	267	321	134
26	16	294	134
27	294	13	143
28	196	107	152
29	16	294	153
30	343	335	155
31	247	377	163
32	244	285	164
33	307	396	167
34	186	355	173
35	14	53	186
36	36	203	186
37	387	267	187
38	343	335	194
39	206	286	197
40	154	68	201
41	78	194	201
42	267	321	211
43	343	335	212
44	80	365	227
45	137	68	231
46	279	262	232
47	196	107	238
48	186	355	270
49	125	122	276
50	236	260	281
51	36	203	283
52	200	48	290
53	287	279	295
54	238	124	299
55	350	207	307
56	278	221	313
57	307	396	315
58	56	156	316
59	395	167	318
60	246	244	326
61	374	163	334
62	345	195	351
63	16	114	357
64	342	154	367
65	244	135	369
66	279	262	380
67	234	20	380
68	137	68	381
69	213	305	408
70	238	124	414
71	73	4	439
72	36	203	447
73	248	126	449
74	168	223	453
75	320	166	456
76	300	64	457
77	17	99	462
78	191	167	479
