Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	7	31	2	180	240
2	8	4	8	360	420
3	51	278	13	360	420
4	296	17	15	180	240
5	167	171	25	120	180
6	1	81	35	180	240
7	42	221	38	360	420
8	12	275	46	360	420
9	19	290	54	360	420
10	12	275	55	60	120
11	236	108	60	240	300
12	205	130	71	360	420
13	110	262	71	120	180
14	246	133	72	360	420
15	228	276	81	120	180
16	107	39	85	120	180
17	105	252	87	300	360
18	17	0	92	180	240
19	52	109	93	300	360
20	167	171	94	300	360
21	253	84	99	420	480
22	80	35	102	300	360
23	296	211	108	180	240
24	125	148	108	420	480
25	157	12	111	480	540
26	175	281	117	420	480
27	235	31	131	360	420
28	175	281	150	360	420
29	11	191	155	240	300
30	211	174	171	240	300
31	105	252	173	180	240
32	106	243	178	360	420
33	1	81	178	300	360
34	80	35	179	300	360
35	9	30	184	240	300
36	267	29	186	420	480
37	14	204	187	300	360
38	208	47	193	420	480
39	211	174	196	240	300
40	175	107	200	360	420
41	105	252	206	360	420
42	139	270	212	480	540
43	80	35	214	240	300
44	125	136	220	420	480
45	88	49	227	480	540
46	19	290	232	300	360
47	157	50	233	300	360
48	235	31	234	360	420
49	106	168	239	420	480
50	53	141	240	480	540
51	8	200	247	360	420
52	289	130	250	480	540
53	26	27	271	420	480
54	141	120	272	360	420
55	139	270	273	480	540
56	157	12	276	420	480
57	296	211	276	360	420
58	99	105	280	300	360
59	52	109	284	420	480
60	141	120	286	360	420
61	34	5	288	300	360
62	288	127	291	300	360
63	205	130	297	480	540
64	205	130	297	420	480
65	93	165	300	420	480
66	94	12	300	480	540
67	38	74	306	480	540
68	11	185	308	480	540
69	125	136	313	360	420
70	157	12	316	360	420
71	34	5	319	480	540
72	7	31	321	480	540
73	208	47	335	420	480
74	1	81	344	480	540
75	246	133	345	360	420
76	136	68	351	420	480
77	59	113	354	360	420
78	28	141	374	420	480
79	229	40	375	420	480
80	4	97	379	420	480
81	42	221	386	420	480
82	211	239	389	480	540
83	52	109	391	420	480
84	135	38	399	420	480
85	208	47	410	420	480
86	37	149	416	480	540
87	7	31	427	480	540
88	4	97	432	480	540
89	159	89	434	480	540
90	274	256	438	480	540
91	211	239	444	480	540
92	26	27	445	480	540
93	268	113	458	480	540
94	26	27	469	480	540
