Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	69	208	0
2	51	217	7
3	233	245	7
4	70	57	11
5	106	77	15
6	67	175	24
7	56	212	27
8	170	53	35
9	159	300	44
10	236	240	53
11	161	112	58
12	112	43	61
13	149	294	66
14	157	221	81
15	148	288	84
16	70	57	87
17	239	295	105
18	18	184	115
19	132	297	129
20	212	270	131
21	72	89	133
22	112	43	141
23	168	176	147
24	176	235	147
25	253	84	148
26	134	148	149
27	54	285	151
28	55	68	158
29	212	270	161
30	157	221	166
31	56	212	168
32	227	26	176
33	134	148	180
34	52	63	186
35	205	130	190
36	148	288	194
37	217	69	199
38	54	285	200
39	156	182	200
40	145	184	207
41	149	294	212
42	207	20	218
43	250	130	218
44	152	241	221
45	176	235	223
46	159	110	230
47	112	43	233
48	255	57	242
49	235	242	247
50	155	180	250
51	108	80	257
52	149	294	264
53	72	89	272
54	88	124	273
55	159	300	277
56	165	113	282
57	131	220	294
58	263	291	295
59	30	145	303
60	145	184	318
61	206	157	320
62	113	188	326
63	229	40	327
64	255	132	333
65	29	8	360
66	163	150	361
67	157	221	364
68	72	89	365
69	155	180	366
70	157	221	370
71	239	295	370
72	229	40	390
73	54	285	391
74	9	144	391
75	168	176	392
76	55	68	400
77	235	242	401
78	136	104	404
79	64	91	404
80	235	242	411
81	131	220	413
82	203	183	415
83	136	104	425
84	113	188	437
85	149	294	440
86	105	81	442
87	255	57	443
88	205	130	443
89	152	241	447
90	212	62	449
91	148	288	458
92	61	138	462
93	264	61	463
94	278	177	464
95	131	220	465
96	170	53	468
97	88	124	476
98	161	112	477
