Req	X_Coor	Y_Coor	Arr
0	35	35	-1
1	22	22	3
2	8	56	7
3	11	31	9
4	28	18	16
5	37	31	17
6	16	22	19
7	37	31	26
8	46	13	26
9	2	48	31
10	13	52	31
11	11	31	32
12	15	77	32
13	5	5	38
14	18	24	43
15	50	35	43
16	20	20	45
17	37	31	46
18	53	52	47
19	30	25	51
20	16	22	61
21	49	73	61
22	15	60	66
23	64	42	66
24	2	48	70
25	57	48	71
26	23	3	73
27	45	30	74
28	20	65	76
29	36	26	77
30	17	34	77
31	37	31	78
32	20	65	91
33	30	5	92
34	26	27	100
35	25	24	101
36	32	12	101
37	41	37	106
38	35	40	107
39	35	17	107
40	12	24	108
41	49	11	112
42	55	20	118
43	35	40	119
44	16	22	132
45	56	39	135
46	35	40	137
47	4	18	142
48	65	55	151
49	2	60	154
50	26	27	154
51	4	18	156
52	25	21	160
53	16	22	160
54	67	5	160
55	57	48	161
56	49	42	162
57	15	47	162
58	36	26	165
59	56	37	165
60	26	27	166
61	24	12	167
62	30	60	170
63	24	12	171
64	32	12	174
65	53	52	174
66	30	60	178
67	26	52	185
68	55	60	186
69	35	40	186
70	15	10	186
71	45	10	189
72	62	77	190
73	40	60	193
74	65	55	195
75	15	30	196
76	62	77	196
77	49	42	196
78	15	77	206
79	55	5	210
80	55	20	213
81	15	19	214
82	55	45	219
83	57	68	225
84	44	17	226
85	49	73	231
86	30	5	237
87	35	17	243
88	25	24	246
89	64	42	252
90	25	24	258
91	2	60	263
92	53	43	263
93	47	47	266
94	15	30	267
95	65	20	273
96	8	56	274
97	45	65	277
98	20	20	284
99	41	49	285
100	31	52	286
101	8	56	293
102	50	35	294
103	22	27	295
104	45	20	295
105	67	5	297
106	37	56	297
107	45	30	300
108	57	68	300
109	41	37	305
110	17	34	306
111	21	24	307
112	36	26	307
113	55	45	308
114	30	60	310
115	35	40	312
116	15	30	313
117	26	52	316
118	47	16	317
119	55	20	320
120	27	43	320
121	65	35	321
122	2	48	324
123	14	37	327
124	46	13	328
125	56	39	336
126	55	60	336
127	49	73	337
128	31	52	338
129	62	77	338
130	30	25	342
131	55	60	345
132	22	27	349
133	40	25	352
134	35	17	358
135	6	38	361
136	4	18	365
137	67	5	366
138	65	35	366
139	62	77	368
140	53	12	369
141	65	55	369
142	57	68	375
143	42	7	378
144	40	60	379
145	65	55	381
146	25	21	384
147	5	30	391
148	45	30	393
149	20	50	396
150	56	37	397
151	49	11	398
152	25	21	399
153	50	35	400
154	23	3	400
155	20	40	401
156	55	60	402
157	26	35	413
158	65	35	415
159	4	18	419
160	37	31	422
161	12	24	424
162	26	35	427
163	64	42	432
164	63	23	434
165	49	73	436
166	25	24	440
167	55	20	443
168	25	21	449
169	27	43	453
170	55	20	458
171	47	16	458
172	22	27	459
173	24	12	459
174	14	37	462
175	49	11	462
176	50	35	462
177	14	37	463
178	44	17	467
179	4	18	468
180	26	52	473
181	20	40	473
182	24	12	479
