Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	40	87	0
2	50	181	1
3	91	43	1
4	143	30	9
5	99	156	10
6	77	126	15
7	120	70	19
8	64	172	20
9	128	80	23
10	73	112	27
11	77	126	29
12	101	164	30
13	124	154	30
14	116	171	30
15	169	36	34
16	107	23	37
17	97	71	38
18	82	100	42
19	143	30	42
20	2	178	57
21	69	167	58
22	175	70	60
23	143	140	61
24	143	30	69
25	190	122	71
26	139	102	72
27	68	190	73
28	40	87	81
29	84	133	82
30	152	149	89
31	132	51	90
32	164	124	100
33	26	169	100
34	164	124	102
35	16	146	104
36	130	47	105
37	108	82	106
38	190	122	106
39	7	63	107
40	2	178	108
41	169	36	109
42	7	63	126
43	164	61	128
44	38	94	128
45	139	102	133
46	33	188	141
47	91	43	142
48	16	146	145
49	178	69	145
50	124	154	148
51	89	27	150
52	152	149	154
53	126	39	156
54	169	36	171
55	130	47	172
56	133	168	175
57	107	23	181
58	136	57	186
59	150	130	187
60	12	186	187
61	97	71	188
62	6	59	188
63	170	83	189
64	33	73	195
65	43	101	196
66	102	146	196
67	84	10	197
68	170	83	203
69	91	49	205
70	101	164	207
71	61	101	208
72	175	70	211
73	178	69	211
74	152	149	215
75	121	52	222
76	128	80	227
77	116	171	231
78	127	46	231
79	84	133	237
80	145	144	248
81	169	36	249
82	33	73	259
83	67	89	272
84	107	73	280
85	160	136	282
86	116	171	286
87	26	169	293
88	40	87	293
89	53	168	303
90	69	167	304
91	169	36	310
92	93	1	310
93	100	47	313
94	150	130	314
95	26	169	314
96	69	173	316
97	180	126	319
98	170	83	321
99	56	192	325
100	43	98	326
101	135	146	328
102	116	171	330
103	133	168	340
104	67	89	350
105	136	57	354
106	5	58	355
107	101	164	359
108	150	130	360
109	73	112	365
110	6	66	370
111	163	125	371
112	175	70	375
113	39	79	376
114	39	79	377
115	68	190	382
116	127	46	383
117	92	39	387
118	50	181	405
119	3	56	406
120	33	188	408
121	84	10	414
122	110	150	414
123	84	133	415
124	82	100	420
125	164	61	426
126	106	83	427
127	170	83	434
128	97	71	436
129	173	56	439
130	84	10	439
131	84	10	442
132	164	61	442
133	127	46	444
134	54	73	446
135	190	122	455
136	178	69	459
137	160	136	459
138	43	101	459
139	91	49	463
140	143	140	465
141	26	169	467
142	160	136	477
