Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	53	67	1	381	441
2	28	193	4	240	300
3	197	140	5	426	486
4	154	163	6	35	95
5	47	49	9	239	299
6	109	175	15	15	75
7	85	192	15	216	276
8	190	28	16	442	502
9	8	74	18	222	282
10	102	170	22	117	177
11	144	170	26	317	377
12	179	141	26	305	365
13	62	50	32	304	364
14	47	50	32	286	346
15	165	113	34	53	113
16	53	67	48	478	538
17	47	50	54	445	505
18	121	115	68	301	361
19	28	193	78	332	392
20	149	5	82	159	219
21	182	171	90	420	480
22	85	192	101	164	224
23	96	147	113	381	441
24	99	144	118	203	263
25	23	142	119	234	294
26	143	0	121	338	398
27	102	170	124	192	252
28	164	113	132	374	434
29	78	119	133	326	386
30	200	136	140	379	439
31	166	117	145	355	415
32	135	0	151	373	433
33	141	8	159	297	357
34	178	123	163	309	369
35	178	123	164	402	462
36	141	8	168	294	354
37	190	154	171	391	451
38	103	66	175	326	386
39	108	168	181	298	358
40	143	5	185	399	459
41	192	151	186	463	523
42	87	117	188	238	298
43	46	51	194	475	535
44	113	94	198	271	331
45	113	94	199	267	327
46	192	28	213	327	387
47	5	73	218	423	483
48	5	73	231	331	391
49	175	143	231	353	413
50	181	151	243	451	511
51	93	7	244	315	375
52	193	23	245	319	379
53	165	113	254	261	321
54	200	136	257	391	451
55	189	151	266	352	412
56	53	67	267	351	411
57	150	103	275	277	337
58	190	28	277	366	426
59	179	141	279	416	476
60	166	117	280	330	390
61	182	171	284	393	453
62	148	98	284	356	416
63	7	151	286	437	497
64	185	96	288	337	397
65	39	58	289	299	359
66	162	123	294	395	455
67	57	54	294	299	359
68	178	123	299	369	429
69	193	159	303	348	408
70	145	31	309	353	413
71	151	28	312	463	523
72	28	193	315	435	495
73	154	27	320	328	388
74	41	182	326	392	452
75	190	28	340	391	451
76	109	126	353	476	536
77	189	95	353	357	417
78	29	139	372	457	517
79	135	0	373	412	472
80	166	117	385	472	532
81	29	139	388	461	521
82	125	38	393	411	471
83	118	5	404	455	515
84	182	171	405	422	482
85	190	154	406	424	484
86	39	58	414	428	488
87	185	96	419	431	491
88	78	184	422	442	502
89	123	4	430	480	540
90	154	172	446	460	520
91	53	29	459	465	525
92	148	103	464	469	529
93	178	123	468	473	533
94	154	27	479	479	539
