Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	37	177	2
2	188	70	7
3	28	77	14
4	149	78	17
5	35	9	18
6	53	79	23
7	60	71	46
8	184	110	67
9	125	53	72
10	70	28	77
11	70	28	82
12	44	10	96
13	125	53	99
14	191	124	102
15	191	138	109
16	44	10	117
17	66	3	146
18	74	55	185
19	171	36	211
20	40	130	215
21	27	97	217
22	151	132	225
23	168	58	229
24	28	77	249
25	95	50	250
26	182	110	262
27	38	101	273
28	49	99	281
29	70	28	283
30	188	70	297
31	151	132	299
32	71	114	306
33	53	180	322
34	115	75	349
35	27	97	351
36	115	50	353
37	81	183	361
38	182	89	367
39	182	89	370
40	75	173	379
41	85	193	384
42	41	186	411
43	149	78	418
44	25	48	440
45	75	173	451
46	186	149	472
