Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	226	52	8	240	300
2	77	319	18	300	360
3	221	281	21	360	420
4	270	151	22	120	180
5	221	281	46	480	540
6	113	184	55	180	240
7	391	42	73	420	480
8	102	377	97	420	480
9	373	253	114	180	240
10	315	237	127	420	480
11	159	11	127	300	360
12	243	140	148	420	480
13	338	391	156	480	540
14	340	290	156	360	420
15	186	75	163	300	360
16	128	68	170	240	300
17	364	27	179	480	540
18	270	151	186	240	300
19	231	6	209	360	420
20	349	157	212	420	480
21	70	231	225	480	540
22	366	251	225	480	540
23	32	78	240	420	480
24	302	274	241	480	540
25	40	380	253	420	480
26	395	340	263	300	360
27	26	250	274	360	420
28	347	395	281	300	360
29	364	25	285	300	360
30	366	251	295	480	540
31	243	140	296	420	480
32	176	154	314	360	420
33	329	236	319	480	540
34	67	258	319	360	420
35	349	157	325	360	420
36	125	122	363	420	480
37	213	332	363	480	540
38	364	55	363	480	540
39	84	221	370	480	540
40	125	122	411	420	480
41	192	332	412	480	540
42	175	299	412	480	540
43	134	63	424	480	540
44	220	238	424	480	540
45	41	340	429	480	540
46	364	27	433	480	540
47	323	243	441	480	540
48	347	395	451	480	540
49	366	251	453	480	540
50	270	151	456	480	540
51	302	274	465	480	540
52	102	118	466	480	540
53	243	140	474	480	540
