Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	160	108	2
2	207	20	3
3	206	157	4
4	134	148	18
5	255	57	19
6	8	4	25
7	239	295	30
8	9	144	38
9	51	217	50
10	163	150	51
11	8	265	52
12	217	69	54
13	213	68	57
14	148	288	62
15	157	221	67
16	206	157	69
17	279	189	71
18	217	73	73
19	88	124	75
20	233	245	76
21	50	285	89
22	160	108	91
23	9	144	105
24	217	73	107
25	235	242	112
26	37	126	114
27	112	43	117
28	8	4	118
29	108	80	118
30	8	4	119
31	246	133	127
32	220	74	136
33	165	113	143
34	152	241	153
35	157	276	153
36	296	235	163
37	69	208	173
38	52	63	173
39	167	176	175
40	229	40	177
41	29	8	179
42	81	238	179
43	238	103	188
44	155	28	189
45	296	235	193
46	37	126	194
47	12	198	196
48	108	80	198
49	81	238	202
50	18	184	203
51	161	112	209
52	147	281	211
53	119	254	213
54	37	126	214
55	106	77	216
56	18	184	216
57	106	77	219
58	136	104	226
59	246	133	226
60	132	297	227
61	217	69	233
62	136	104	235
63	156	182	241
64	60	64	253
65	134	146	260
66	1	272	265
67	106	77	268
68	67	175	279
69	55	68	286
70	147	281	297
71	241	183	299
72	263	291	307
73	134	148	318
74	67	154	321
75	264	61	323
76	69	208	327
77	148	288	327
78	37	126	351
79	278	177	352
80	277	100	363
81	170	53	375
82	167	176	376
83	279	189	381
84	50	285	384
85	161	112	384
86	1	272	386
87	176	235	388
88	296	235	390
89	220	74	397
90	160	108	402
91	89	61	412
92	131	220	415
93	37	126	426
94	227	26	430
95	217	69	431
96	170	53	433
97	137	104	444
98	69	208	455
99	241	71	463
100	145	184	465
101	155	28	465
102	72	89	466
103	113	188	470
104	119	254	478
