Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	9	145	1
2	11	191	2
3	224	61	9
4	65	56	16
5	11	191	23
6	51	217	25
7	233	119	30
8	114	204	32
9	188	142	33
10	188	142	36
11	47	277	52
12	144	182	56
13	87	183	59
14	144	182	61
15	100	73	65
16	11	242	66
17	107	39	75
18	277	101	76
19	106	71	83
20	158	140	84
21	57	123	101
22	147	43	104
23	115	196	114
24	125	168	115
25	30	243	118
26	172	2	120
27	230	128	126
28	246	137	142
29	109	148	148
30	277	101	148
31	11	242	160
32	109	148	182
33	213	68	187
34	135	251	192
35	167	176	200
36	169	173	204
37	5	195	208
38	52	288	208
39	254	87	214
40	246	166	217
41	97	232	220
42	114	204	220
43	190	181	222
44	274	6	224
45	67	175	226
46	155	180	228
47	13	265	243
48	236	248	245
49	155	180	246
50	158	140	247
51	147	43	250
52	94	93	253
53	65	56	254
54	9	145	265
55	145	182	277
56	87	183	286
57	114	204	296
58	13	265	304
59	30	243	309
60	9	145	325
61	57	125	330
62	2	238	337
63	5	195	349
64	290	219	355
65	158	140	358
66	191	234	361
67	254	87	366
68	5	195	367
69	60	156	368
70	188	142	371
71	59	67	379
72	300	44	381
73	60	156	384
74	169	173	387
75	6	168	401
76	191	234	405
77	246	166	406
78	84	231	409
79	262	62	413
80	15	178	418
81	254	87	420
82	13	265	428
83	274	97	440
84	233	119	445
85	65	56	467
86	246	166	472
87	108	113	472
88	246	137	474
89	51	217	477
90	190	181	479
