Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	52	295	9	108	168
2	11	115	14	125	185
3	26	250	14	327	387
4	321	339	17	34	94
5	154	288	18	317	377
6	29	355	22	453	513
7	11	115	24	351	411
8	89	29	27	475	535
9	363	30	32	320	380
10	57	353	37	437	497
11	41	56	39	258	318
12	79	154	41	214	274
13	95	63	43	241	301
14	84	252	48	281	341
15	157	102	54	273	333
16	93	47	65	83	143
17	150	108	65	133	193
18	275	12	66	136	196
19	275	287	67	247	307
20	200	89	68	333	393
21	361	39	71	288	348
22	79	209	73	413	473
23	100	6	77	188	248
24	49	351	77	471	531
25	308	204	87	286	346
26	360	23	88	114	174
27	153	281	91	384	444
28	97	10	93	129	189
29	172	178	94	312	372
30	244	114	95	286	346
31	254	240	96	334	394
32	33	247	98	298	358
33	280	290	99	348	408
34	154	288	107	200	260
35	26	250	108	188	248
36	95	63	115	443	503
37	73	203	115	366	426
38	26	250	117	262	322
39	92	50	118	427	487
40	324	216	122	427	487
41	22	205	126	390	450
42	189	306	126	356	416
43	79	209	129	315	375
44	11	115	134	274	334
45	34	242	135	202	262
46	268	160	136	235	295
47	279	4	136	414	474
48	231	219	140	480	540
49	363	30	144	424	484
50	189	306	145	355	415
51	324	216	146	235	295
52	280	290	146	178	238
53	373	253	149	430	490
54	314	390	152	269	329
55	182	379	154	439	499
56	324	216	157	398	458
57	29	355	157	408	468
58	275	12	166	351	411
59	150	108	171	458	518
60	157	102	174	316	376
61	321	339	174	264	324
62	200	89	177	247	307
63	373	253	178	416	476
64	363	30	184	336	396
65	182	379	187	290	350
66	49	351	189	473	533
67	361	39	190	438	498
68	51	288	191	366	426
69	238	250	191	416	476
70	348	279	191	339	399
71	22	205	195	257	317
72	302	60	196	400	460
73	182	378	198	219	279
74	40	54	199	321	381
75	231	219	200	433	493
76	187	338	207	225	285
77	240	246	207	360	420
78	363	30	212	368	428
79	363	30	215	432	492
80	126	284	215	383	443
81	34	242	217	467	527
82	127	90	220	426	486
83	240	210	222	387	447
84	57	353	225	253	313
85	329	241	225	294	354
86	240	246	226	429	489
87	153	280	229	349	409
88	363	30	236	362	422
89	275	12	239	450	510
90	82	365	240	320	380
91	100	6	241	435	495
92	240	210	245	302	362
93	369	19	245	373	433
94	131	283	251	300	360
95	254	240	251	377	437
96	200	89	252	382	442
97	329	241	252	423	483
98	172	178	255	391	451
99	79	154	261	421	481
100	360	23	263	339	399
101	79	209	263	388	448
102	207	391	263	390	450
103	51	288	265	393	453
104	203	384	265	470	530
105	223	372	266	407	467
106	57	353	267	294	354
107	244	114	269	455	515
108	348	279	270	444	504
109	223	372	270	285	345
110	314	390	270	289	349
111	363	30	271	346	406
112	207	391	271	390	450
113	32	352	272	405	465
114	129	98	283	389	449
115	126	284	286	287	347
116	207	391	288	461	521
117	223	372	289	350	410
118	29	355	295	321	381
119	57	353	295	341	401
120	57	353	295	298	358
121	33	247	300	399	459
122	49	351	301	368	428
123	360	23	303	321	381
124	32	352	305	350	410
125	22	205	306	332	392
126	57	353	308	342	402
127	127	90	308	376	436
128	275	287	311	444	504
129	369	19	322	401	461
130	32	352	322	478	538
131	150	108	329	331	391
132	92	155	330	416	476
133	280	290	331	433	493
134	158	366	336	477	537
135	22	125	338	429	489
136	161	182	340	395	455
137	158	366	341	449	509
138	95	63	348	473	533
139	279	4	354	357	417
140	33	247	356	415	475
141	360	23	356	408	468
142	33	247	358	383	443
143	360	23	358	479	539
144	75	206	359	437	497
145	200	89	359	390	450
146	162	69	365	431	491
147	363	30	365	406	466
148	41	56	367	368	428
149	363	30	368	472	532
150	164	62	369	476	536
151	361	39	371	383	443
152	34	242	375	401	461
153	24	121	375	414	474
154	363	30	380	404	464
155	162	69	387	408	468
156	255	239	395	465	525
157	230	241	395	398	458
158	268	160	396	405	465
159	57	353	407	417	477
160	75	206	408	452	512
161	237	213	410	443	503
162	322	242	414	424	484
163	100	6	417	478	538
164	131	283	418	474	534
165	92	50	419	455	515
166	280	290	425	443	503
167	275	287	429	472	532
168	200	89	432	453	513
169	249	242	441	449	509
170	255	239	442	465	525
171	231	219	449	469	529
172	79	154	456	458	518
173	201	387	467	472	532
174	26	250	469	474	534
175	212	146	470	475	535
176	157	102	470	473	533
177	168	62	472	475	535
178	337	388	474	480	540
179	164	62	474	478	538
180	129	98	477	479	539
181	244	114	478	480	540
182	369	19	479	479	539
