Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	5	58	8	60	120
2	92	39	12	120	180
3	62	120	63	420	480
4	82	100	67	180	240
5	84	10	69	360	420
6	91	43	73	240	300
7	2	178	81	480	540
8	126	39	83	420	480
9	133	168	95	120	180
10	170	83	99	180	240
11	20	54	104	120	180
12	29	88	110	480	540
13	12	186	121	360	420
14	61	101	140	420	480
15	74	31	167	360	420
16	143	30	181	240	300
17	2	178	183	300	360
18	6	59	193	420	480
19	65	182	209	420	480
20	93	117	209	420	480
21	160	136	218	420	480
22	56	192	219	480	540
23	38	94	223	360	420
24	33	73	225	240	300
25	100	47	243	420	480
26	190	122	253	300	360
27	139	102	259	480	540
28	93	117	274	480	540
29	170	83	280	480	540
30	60	197	296	360	420
31	130	47	296	300	360
32	56	192	352	480	540
33	62	120	355	360	420
34	126	39	359	420	480
35	107	23	393	420	480
36	16	146	394	480	540
37	180	126	409	480	540
38	6	59	420	480	540
39	100	47	438	480	540
40	20	54	443	480	540
41	38	94	454	480	540
42	91	43	456	480	540
43	190	122	472	480	540
