Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	61	54	5
2	30	31	6
3	43	140	26
4	29	28	29
5	101	107	29
6	92	107	45
7	99	108	65
8	134	31	75
9	35	99	82
10	91	108	84
11	99	26	91
12	61	54	93
13	6	135	109
14	85	106	120
15	62	58	137
16	25	26	139
17	29	28	141
18	107	105	141
19	19	39	163
20	40	132	163
21	119	136	164
22	85	106	172
23	59	56	188
24	6	135	193
25	107	63	207
26	103	111	214
27	95	35	216
28	28	99	218
29	125	108	223
30	21	44	226
31	109	131	230
32	0	27	267
33	33	131	269
34	36	132	292
35	4	30	296
36	95	35	301
37	130	27	340
38	21	25	360
39	113	69	366
40	59	56	369
41	86	102	371
42	104	106	373
43	121	110	382
44	85	106	392
45	107	63	395
46	130	27	401
47	24	24	401
48	24	24	402
49	36	105	404
50	96	26	437
51	29	28	439
52	28	78	445
53	30	24	447
54	98	70	449
55	28	78	451
56	99	108	460
57	104	106	476
