Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	60	15	11
2	67	161	29
3	54	285	31
4	108	109	52
5	280	130	59
6	73	226	111
7	143	288	125
8	119	253	131
9	64	53	133
10	18	206	136
11	131	226	137
12	63	7	149
13	128	172	154
14	37	53	234
15	147	178	241
16	260	58	249
17	133	99	265
18	60	15	277
19	218	3	279
20	145	184	282
21	147	178	292
22	216	157	298
23	113	114	305
24	113	114	311
25	25	50	313
26	4	149	326
27	143	111	326
28	60	156	334
29	216	157	337
30	60	64	349
31	107	71	352
32	63	233	352
33	147	67	360
34	108	109	361
35	147	281	370
36	107	71	382
37	63	233	397
38	228	223	397
39	275	100	428
40	212	159	430
41	121	181	440
42	143	288	446
43	257	243	449
44	233	242	457
