Req	X_Coor	Y_Coor	Arr	E	L
0	40	50	-1	0	540
1	30	60	22	451	511
2	65	35	27	128	188
3	65	35	31	40	100
4	49	42	46	450	510
5	42	12	51	236	296
6	49	42	62	134	194
7	27	43	62	452	512
8	15	60	80	478	538
9	15	60	82	181	241
10	65	20	109	385	445
11	15	80	111	465	525
12	55	82	124	177	237
13	87	30	137	185	245
14	87	30	141	428	488
15	42	10	141	282	342
16	26	35	156	404	464
17	15	10	164	258	318
18	18	80	166	310	370
19	10	35	171	407	467
20	6	68	201	468	528
21	40	5	210	309	369
22	58	75	216	437	497
23	88	35	217	373	433
24	5	35	221	414	474
25	42	15	223	232	292
26	64	42	240	405	465
27	60	85	250	429	489
28	85	25	253	448	508
29	35	5	267	286	346
30	20	80	299	439	499
31	12	24	302	476	536
32	6	68	316	322	382
33	55	20	317	348	408
34	8	45	319	430	490
35	35	40	322	339	399
36	61	52	328	388	448
37	26	52	329	454	514
38	44	5	355	451	511
39	65	35	361	410	470
40	26	35	368	449	509
41	72	35	387	396	456
42	65	35	393	450	510
43	64	42	401	473	533
44	55	82	408	444	504
45	26	35	422	428	488
46	10	40	432	445	505
47	2	45	438	443	503
48	53	43	455	477	537
49	63	23	460	476	536
50	24	58	470	478	538
