Req	X_Coor	Y_Coor	Arr	E	L
0	40	50	-1	0	540
1	2	40	29	374	434
2	45	65	35	223	283
3	30	25	39	292	352
4	22	75	46	132	192
5	85	25	51	391	451
6	42	15	67	450	510
7	67	5	70	172	232
8	88	30	113	424	484
9	60	12	126	166	226
10	4	18	126	415	475
11	35	69	137	184	244
12	60	80	139	354	414
13	35	40	149	212	272
14	87	30	178	316	376
15	55	82	178	386	446
16	88	35	184	192	252
17	42	12	186	291	351
18	20	82	210	239	299
19	26	52	214	347	407
20	5	45	216	379	439
21	67	85	222	453	513
22	95	30	225	263	323
23	25	85	238	420	480
24	31	52	243	275	335
25	35	69	243	267	327
26	37	47	249	275	335
27	88	35	253	355	415
28	65	20	258	411	471
29	55	85	263	408	468
30	42	10	269	324	384
31	37	31	277	339	399
32	88	35	298	329	389
33	57	29	317	454	514
34	41	37	325	442	502
35	50	35	336	364	424
36	40	5	341	403	463
37	95	35	342	378	438
38	61	52	371	422	482
39	57	48	373	449	509
40	20	85	375	398	458
41	95	30	379	433	493
42	6	68	385	398	458
43	15	10	389	428	488
44	67	85	394	454	514
45	38	15	397	457	517
46	18	80	398	442	502
47	60	85	418	429	489
48	20	82	462	475	535
