Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	91	95	0
2	137	101	7
3	103	82	12
4	17	37	16
5	107	25	31
6	118	131	33
7	137	96	47
8	112	13	52
9	4	28	54
10	85	75	61
11	23	39	67
12	1	34	77
13	6	25	79
14	36	105	87
15	4	28	89
16	94	104	97
17	112	71	102
18	16	39	106
19	39	13	111
20	70	94	112
21	90	101	114
22	17	43	125
23	120	14	134
24	99	34	151
25	110	66	163
26	115	134	172
27	15	18	173
28	90	101	175
29	90	101	180
30	15	9	184
31	70	94	189
32	121	112	190
33	35	102	197
34	22	38	200
35	89	24	213
36	36	105	214
37	54	41	217
38	78	63	219
39	97	29	220
40	35	102	221
41	61	34	227
42	21	115	228
43	89	39	237
44	50	112	243
45	10	86	245
46	20	39	254
47	28	107	263
48	116	83	273
49	89	39	275
50	84	36	278
51	28	107	279
52	84	36	279
53	87	39	280
54	119	139	286
55	137	101	288
56	54	41	290
57	83	12	295
58	139	110	314
59	99	26	316
60	92	107	321
61	28	107	322
62	84	36	333
63	21	115	339
64	22	38	345
65	6	25	355
66	61	34	355
67	28	107	364
68	39	13	371
69	83	12	372
70	113	35	381
71	99	26	386
72	126	112	388
73	137	101	398
74	107	63	408
75	110	99	408
76	20	39	413
77	8	138	417
78	102	60	417
79	117	92	422
80	125	108	427
81	108	30	432
82	108	30	441
83	58	95	447
84	119	114	450
85	90	44	461
86	91	95	462
87	107	63	468
88	126	112	471
89	87	39	479
