Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	7	63	2	360	420
2	68	190	4	180	240
3	55	195	11	180	240
4	77	126	12	240	300
5	143	30	20	120	180
6	70	89	24	120	180
7	62	120	35	120	180
8	50	181	37	120	180
9	68	16	45	120	180
10	99	156	48	120	180
11	178	69	49	480	540
12	16	146	49	180	240
13	132	51	58	300	360
14	38	94	59	180	240
15	39	79	62	120	180
16	77	126	64	120	180
17	12	186	65	180	240
18	64	172	69	240	300
19	163	125	71	300	360
20	17	99	71	480	540
21	62	120	73	180	240
22	136	57	82	180	240
23	69	173	84	480	540
24	73	112	85	300	360
25	91	43	90	120	180
26	43	98	98	300	360
27	143	140	100	300	360
28	11	83	101	120	180
29	138	132	102	240	300
30	31	63	103	300	360
31	126	39	113	480	540
32	169	36	115	420	480
33	91	49	120	480	540
34	62	120	133	180	240
35	90	74	135	480	540
36	106	83	139	480	540
37	70	89	140	420	480
38	143	140	142	420	480
39	152	149	143	480	540
40	164	61	151	180	240
41	53	168	151	240	300
42	130	47	151	300	360
43	130	47	151	300	360
44	180	126	155	240	300
45	33	188	156	240	300
46	90	74	156	300	360
47	62	120	159	300	360
48	173	56	162	420	480
49	91	43	164	480	540
50	132	51	169	300	360
51	150	130	170	480	540
52	2	178	180	360	420
53	150	130	182	480	540
54	91	49	187	240	300
55	40	87	187	420	480
56	73	112	188	480	540
57	53	168	190	240	300
58	84	133	194	360	420
59	61	101	194	420	480
60	5	58	202	420	480
61	92	39	204	480	540
62	61	101	206	480	540
63	11	83	214	300	360
64	26	169	214	360	420
65	20	54	217	480	540
66	69	173	221	300	360
67	3	56	223	240	300
68	126	39	226	360	420
69	107	73	226	240	300
70	101	164	230	480	540
71	190	122	230	420	480
72	132	51	234	480	540
73	38	94	248	480	540
74	143	140	250	480	540
75	102	146	261	480	540
76	120	70	262	360	420
77	164	124	263	420	480
78	53	168	275	360	420
79	84	10	276	300	360
80	17	99	284	360	420
81	138	132	288	480	540
82	65	182	291	420	480
83	178	69	293	360	420
84	68	190	294	420	480
85	180	126	295	480	540
86	16	146	296	360	420
87	100	47	297	480	540
88	126	39	299	360	420
89	180	126	305	420	480
90	163	125	306	420	480
91	69	173	309	420	480
92	39	79	310	480	540
93	33	73	314	420	480
94	68	190	318	420	480
95	126	39	321	480	540
96	120	70	327	360	420
97	69	167	330	360	420
98	180	126	338	360	420
99	143	140	342	420	480
100	77	126	342	480	540
101	126	39	347	420	480
102	170	64	352	420	480
103	173	56	355	420	480
104	68	16	360	420	480
105	130	47	369	480	540
106	150	130	376	480	540
107	102	146	377	480	540
108	152	149	378	420	480
109	90	74	378	480	540
110	145	144	381	420	480
111	92	39	382	420	480
112	7	63	382	420	480
113	180	126	386	420	480
114	77	126	392	420	480
115	69	167	398	480	540
116	178	69	399	420	480
117	6	66	404	480	540
118	106	83	404	480	540
119	31	63	405	480	540
120	93	1	407	420	480
121	82	100	412	480	540
122	31	63	414	480	540
123	33	73	420	420	480
124	55	195	422	480	540
125	65	182	427	480	540
126	31	63	428	480	540
127	69	173	433	480	540
128	143	140	435	480	540
129	175	70	440	480	540
130	6	59	442	480	540
131	91	49	444	480	540
132	17	99	448	480	540
133	132	51	449	480	540
134	127	46	450	480	540
135	50	181	454	480	540
136	170	83	458	480	540
137	6	66	458	480	540
138	90	74	459	480	540
139	48	166	462	480	540
140	133	168	467	480	540
141	97	71	472	480	540
142	100	47	477	480	540
