Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	94	18	23
2	47	63	57
3	15	94	67
4	49	70	69
5	92	123	70
6	64	89	77
7	93	61	84
8	24	19	120
9	101	32	127
10	92	123	146
11	4	15	153
12	69	48	160
13	46	52	171
14	96	23	184
15	62	73	184
16	62	73	199
17	101	59	199
18	92	123	205
19	6	121	205
20	28	115	209
21	50	29	230
22	61	66	234
23	96	62	239
24	96	23	258
25	98	116	270
26	131	4	280
27	24	19	287
28	94	104	291
29	69	48	307
30	129	77	315
31	7	113	316
32	101	68	324
33	46	80	348
34	121	9	359
35	128	0	360
36	116	10	386
37	57	87	398
38	56	95	409
39	91	91	420
40	94	18	422
41	115	41	446
42	4	15	449
43	98	36	453
44	98	75	455
45	106	81	476
