Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	59	77	3
2	61	107	23
3	57	87	60
4	20	93	72
5	98	36	75
6	64	89	95
7	37	115	101
8	26	24	115
9	96	62	124
10	24	19	132
11	103	55	135
12	4	15	142
13	98	75	145
14	104	51	157
15	20	109	159
16	94	18	172
17	80	63	179
18	101	32	184
19	20	109	186
20	102	33	210
21	93	61	214
22	38	16	222
23	24	105	223
24	26	24	230
25	67	123	236
26	19	116	238
27	4	15	240
28	123	64	256
29	101	32	269
30	61	66	273
31	114	63	278
32	66	117	292
33	69	48	309
34	61	107	324
35	113	67	330
36	117	55	330
37	59	77	340
38	98	75	364
39	60	89	387
40	59	77	395
41	11	100	397
42	117	55	397
43	61	107	405
44	66	117	408
45	46	52	415
46	130	16	418
47	116	23	427
48	19	116	429
49	121	9	438
50	47	63	470
51	93	61	478
