Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	152	29	4
2	157	254	8
3	265	141	11
4	166	194	12
5	4	294	14
6	238	206	15
7	246	133	22
8	229	25	22
9	177	281	23
10	71	294	28
11	71	294	32
12	229	25	32
13	289	79	34
14	188	69	34
15	272	70	36
16	158	291	41
17	80	86	45
18	90	44	48
19	38	44	50
20	71	294	57
21	71	294	62
22	43	62	63
23	117	155	64
24	280	158	69
25	107	39	70
26	102	155	72
27	177	281	73
28	207	149	73
29	8	4	74
30	34	150	75
31	26	27	79
32	180	114	83
33	238	214	89
34	280	158	94
35	38	139	94
36	82	35	95
37	188	69	96
38	208	208	100
39	279	189	101
40	188	69	104
41	188	198	106
42	38	44	109
43	188	198	109
44	5	189	112
45	238	214	113
46	220	182	114
47	265	141	120
48	289	79	120
49	33	231	121
50	176	263	122
51	15	178	123
52	110	145	123
53	136	228	123
54	282	104	130
55	48	141	132
56	15	178	133
57	208	208	134
58	177	281	134
59	29	130	139
60	247	19	153
61	180	114	154
62	242	70	156
63	279	189	156
64	198	159	157
65	220	182	157
66	52	109	160
67	29	8	160
68	47	121	160
69	208	208	161
70	15	178	164
71	140	18	165
72	8	4	166
73	80	86	168
74	29	8	173
75	283	144	178
76	280	158	184
77	216	203	185
78	52	109	186
79	110	145	189
80	165	179	191
81	206	121	193
82	157	254	194
83	165	179	195
84	272	70	201
85	248	41	203
86	80	86	204
87	166	194	205
88	188	198	205
89	43	52	210
90	72	20	211
91	238	206	217
92	158	291	221
93	103	8	224
94	52	109	229
95	180	114	234
96	57	192	237
97	29	8	239
98	29	8	241
99	241	183	246
100	191	49	247
101	214	234	248
102	57	127	249
103	90	44	251
104	80	131	256
105	103	8	264
106	238	214	264
107	177	281	265
108	157	254	266
109	242	70	268
110	283	144	276
111	177	281	277
112	37	126	278
113	82	35	278
114	140	18	280
115	136	295	283
116	297	43	283
117	279	36	285
118	262	80	286
119	139	146	291
120	191	49	292
121	64	170	294
122	188	69	300
123	57	192	301
124	208	208	302
125	242	70	303
126	214	234	303
127	29	8	304
128	25	191	306
129	80	86	313
130	154	299	317
131	157	50	319
132	159	42	319
133	136	295	320
134	37	126	326
135	103	8	327
136	57	127	330
137	29	130	332
138	52	109	333
139	246	123	334
140	33	231	336
141	119	214	337
142	15	52	337
143	265	141	338
144	297	43	341
145	78	246	346
146	191	49	346
147	3	135	348
148	214	234	351
149	159	42	352
150	247	19	356
151	76	160	356
152	168	42	356
153	168	42	357
154	246	133	357
155	208	208	360
156	188	69	363
157	280	158	365
158	80	86	365
159	261	232	367
160	214	234	371
161	246	123	372
162	246	133	374
163	188	69	376
164	119	214	378
165	170	53	380
166	57	127	380
167	247	19	382
168	108	3	389
169	198	159	390
170	16	22	390
171	188	198	395
172	297	43	404
173	220	182	406
174	206	121	407
175	158	291	410
176	238	214	412
177	205	44	415
178	238	214	416
179	280	158	416
180	57	192	418
181	282	104	420
182	297	43	427
183	38	139	428
184	297	43	432
185	208	208	437
186	48	141	438
187	110	145	438
188	16	22	443
189	188	69	447
190	15	178	448
191	213	119	448
192	213	119	453
193	139	33	453
194	234	107	455
195	4	294	456
196	8	4	457
197	37	126	463
198	296	235	468
199	8	4	473
200	283	144	477
201	29	8	478
