Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	329	208	8	443	503
2	367	300	16	21	81
3	56	97	25	255	315
4	84	221	47	378	438
5	327	115	54	205	265
6	388	106	65	451	511
7	384	47	87	192	252
8	196	51	97	263	323
9	23	317	105	278	338
10	77	319	121	254	314
11	60	319	122	466	526
12	63	166	137	414	474
13	332	124	145	163	223
14	29	86	146	432	492
15	264	69	152	295	355
16	100	15	153	352	412
17	30	349	158	385	445
18	358	309	168	441	501
19	49	187	172	381	441
20	60	319	175	273	333
21	2	200	184	269	329
22	77	319	201	363	423
23	376	19	212	275	335
24	206	286	226	413	473
25	29	86	243	346	406
26	382	49	246	458	518
27	146	301	251	479	539
28	255	80	258	454	514
29	358	309	261	280	340
30	176	154	281	284	344
31	251	70	304	461	521
32	110	241	305	349	409
33	140	131	309	467	527
34	45	85	317	325	385
35	377	29	327	448	508
36	23	317	380	475	535
37	276	298	380	443	503
38	110	241	393	479	539
39	36	286	415	421	481
40	41	399	419	433	493
41	285	184	451	469	529
42	147	210	453	479	539
43	39	34	461	461	521
44	353	357	467	479	539
45	77	319	480	480	540
