Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	327	11	6	188	248
2	140	131	14	92	152
3	29	86	15	314	374
4	176	154	22	323	383
5	29	86	25	117	177
6	59	285	29	328	388
7	251	70	34	458	518
8	17	348	42	90	150
9	110	241	49	71	131
10	378	30	57	185	245
11	59	285	66	182	242
12	329	208	80	370	430
13	142	238	81	372	432
14	260	352	87	161	221
15	327	11	91	431	491
16	398	258	100	223	283
17	39	34	114	128	188
18	246	152	123	470	530
19	297	137	123	371	431
20	394	299	132	368	428
21	378	30	159	172	232
22	36	203	177	475	535
23	49	187	185	237	297
24	327	11	191	277	337
25	330	353	197	369	429
26	49	187	225	239	299
27	200	48	227	278	338
28	208	86	233	242	302
29	246	152	241	385	445
30	102	42	255	353	413
31	230	139	259	286	346
32	2	200	261	452	512
33	63	166	264	287	347
34	29	86	276	475	535
35	176	154	284	384	444
36	30	349	288	390	450
37	388	106	317	378	438
38	196	51	321	437	497
39	146	301	362	458	518
40	208	86	373	430	490
41	246	152	378	449	509
42	152	361	391	441	501
43	200	48	394	478	538
44	23	317	396	465	525
45	100	15	396	425	485
46	384	47	402	403	463
47	176	154	411	464	524
48	23	317	413	458	518
49	378	30	432	435	495
50	178	103	433	462	522
51	140	387	454	477	537
52	260	352	455	466	526
53	26	199	459	469	529
54	394	299	462	480	540
55	325	311	463	463	523
56	382	49	466	471	531
