Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	348	279	0
2	314	390	1
3	41	56	3
4	210	141	4
5	182	378	17
6	268	160	17
7	153	107	18
8	207	391	19
9	230	241	21
10	373	253	23
11	157	205	24
12	150	108	26
13	23	97	30
14	240	210	30
15	329	241	38
16	238	250	38
17	127	90	38
18	348	279	40
19	22	125	42
20	14	210	44
21	39	56	45
22	314	390	45
23	182	379	46
24	238	250	50
25	210	141	59
26	40	54	60
27	201	387	60
28	154	288	64
29	33	247	72
30	23	97	73
31	240	210	76
32	11	115	76
33	249	242	77
34	154	288	81
35	275	12	81
36	223	372	81
37	249	242	85
38	348	279	86
39	220	283	87
40	127	90	90
41	32	352	93
42	210	141	94
43	200	89	95
44	73	203	96
45	182	379	96
46	200	89	98
47	22	125	98
48	187	338	102
49	127	90	105
50	51	288	106
51	157	205	108
52	29	355	109
53	161	182	109
54	97	10	116
55	168	62	117
56	89	29	117
57	129	98	119
58	275	12	119
59	24	121	121
60	230	241	124
61	73	203	125
62	172	178	127
63	74	201	131
64	153	281	137
65	74	201	139
66	162	69	142
67	244	114	143
68	129	98	144
69	93	47	146
70	150	108	146
71	348	279	149
72	100	6	150
73	157	102	155
74	34	242	155
75	23	97	156
76	268	160	156
77	26	250	157
78	153	281	158
79	49	351	158
80	29	355	158
81	109	186	163
82	74	201	166
83	232	232	167
84	279	4	168
85	389	307	169
86	201	387	170
87	361	39	170
88	93	47	171
89	322	242	172
90	240	246	173
91	22	125	174
92	158	366	176
93	158	366	179
94	172	178	180
95	168	62	181
96	223	372	181
97	360	23	183
98	75	206	185
99	21	96	185
100	29	355	185
101	242	105	192
102	203	384	196
103	240	210	198
104	162	69	200
105	322	242	201
106	373	253	207
107	308	396	207
108	157	102	209
109	154	288	209
110	314	390	209
111	14	210	210
112	238	250	210
113	308	204	212
114	89	29	215
115	23	97	218
116	187	338	218
117	322	242	221
118	150	108	221
119	92	155	221
120	231	219	224
121	324	216	232
122	29	355	233
123	157	102	242
124	26	250	243
125	168	62	243
126	39	56	243
127	22	205	244
128	22	125	245
129	24	121	248
130	21	96	249
131	33	247	252
132	361	39	265
133	244	114	268
134	182	378	269
135	168	62	278
136	158	366	278
137	308	204	280
138	220	283	285
139	360	23	286
140	337	388	288
141	337	388	293
142	280	290	293
143	280	290	294
144	240	246	304
145	26	250	310
146	109	186	310
147	240	210	316
148	153	107	319
149	84	252	319
150	52	295	321
151	109	186	324
152	33	247	328
153	73	203	328
154	172	178	330
155	153	280	332
156	24	121	334
157	49	351	341
158	231	219	345
159	129	98	350
160	240	210	351
161	129	98	355
162	182	378	356
163	22	125	366
164	230	241	371
165	24	121	376
166	40	54	380
167	95	63	380
168	373	253	381
169	99	7	383
170	75	206	388
171	109	186	392
172	87	153	392
173	314	390	393
174	201	387	394
175	87	153	396
176	32	352	399
177	22	125	401
178	154	288	402
179	182	379	403
180	26	250	410
181	369	19	410
182	51	288	412
183	82	365	416
184	242	105	420
185	348	279	423
186	302	60	427
187	240	246	431
188	24	121	432
189	189	306	432
190	129	98	432
191	201	387	433
192	373	253	436
193	73	203	443
194	220	283	444
195	157	205	447
196	373	253	461
197	361	39	463
198	95	63	465
199	51	288	465
200	327	242	467
201	34	242	473
202	23	97	477
203	324	216	478
204	240	246	478
