Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	271	375	1
2	263	118	1
3	263	118	3
4	351	281	4
5	261	363	6
6	87	204	7
7	97	139	13
8	215	188	13
9	54	218	13
10	84	192	15
11	114	103	16
12	269	83	18
13	261	363	25
14	142	363	30
15	51	95	31
16	86	59	31
17	351	281	34
18	289	203	36
19	73	183	37
20	97	139	38
21	282	248	42
22	215	188	44
23	211	110	47
24	16	56	54
25	242	283	55
26	260	156	58
27	174	92	60
28	152	78	62
29	282	248	63
30	61	183	63
31	246	247	63
32	84	192	65
33	207	55	66
34	261	363	68
35	146	361	68
36	73	183	72
37	281	86	73
38	117	252	79
39	338	161	83
40	140	265	86
41	275	29	86
42	74	85	91
43	97	139	91
44	211	110	95
45	226	102	98
46	130	245	101
47	117	252	104
48	50	248	107
49	351	281	108
50	281	230	109
51	207	55	109
52	266	368	109
53	208	91	110
54	286	108	110
55	73	183	111
56	149	244	115
57	129	361	115
58	272	193	119
59	296	209	120
60	282	7	120
61	156	144	125
62	79	139	126
63	156	144	131
64	174	92	131
65	296	209	135
66	339	281	135
67	54	218	139
68	117	252	140
69	69	126	141
70	255	384	141
71	149	244	141
72	281	230	153
73	74	85	155
74	379	124	157
75	265	377	160
76	156	144	166
77	260	156	168
78	86	59	170
79	61	183	172
80	350	157	173
81	204	21	174
82	114	103	176
83	149	244	176
84	160	138	181
85	243	103	182
86	160	138	185
87	244	277	187
88	61	183	194
89	265	377	194
90	260	156	196
91	202	42	197
92	379	124	199
93	207	55	201
94	273	342	204
95	123	175	207
96	338	161	212
97	114	103	213
98	51	95	215
99	289	203	216
100	76	212	217
101	244	277	218
102	183	37	225
103	244	358	227
104	69	126	228
105	149	244	229
106	259	117	234
107	156	144	236
108	51	95	239
109	286	108	240
110	272	193	242
111	117	252	243
112	51	95	243
113	282	198	244
114	97	139	244
115	146	361	248
116	97	139	253
117	281	230	253
118	69	70	256
119	273	342	257
120	143	76	260
121	129	361	263
122	166	124	266
123	246	247	267
124	218	172	267
125	246	247	267
126	86	140	268
127	379	124	282
128	54	218	288
129	149	244	289
130	261	363	297
131	140	265	297
132	87	204	298
133	128	161	301
134	61	183	301
135	142	363	302
136	260	156	306
137	208	91	306
138	87	204	307
139	266	90	309
140	174	92	310
141	183	56	312
142	155	349	315
143	258	134	315
144	149	345	318
145	275	29	321
146	268	97	327
147	97	139	328
148	244	277	328
149	339	281	333
150	183	56	339
151	341	287	343
152	263	118	344
153	16	56	346
154	166	124	346
155	142	363	349
156	265	377	350
157	73	183	350
158	50	248	351
159	260	156	352
160	130	245	355
161	275	29	360
162	275	29	363
163	96	113	363
164	258	134	365
165	339	281	367
166	143	76	370
167	263	118	372
168	149	345	375
169	114	103	376
170	389	122	380
171	271	375	380
172	281	86	382
173	174	92	382
174	263	118	384
175	296	209	386
176	244	358	390
177	389	122	395
178	130	235	396
179	255	384	397
180	226	102	397
181	16	56	400
182	51	95	402
183	266	90	402
184	226	102	402
185	263	80	407
186	96	113	407
187	389	122	411
188	268	97	412
189	114	103	415
190	263	118	416
191	97	91	421
192	281	86	432
193	73	183	437
194	86	59	446
195	143	76	455
196	255	384	456
197	202	42	457
198	160	138	458
199	166	124	460
200	260	156	472
201	215	188	473
202	263	118	476
203	282	7	477
204	218	172	478
205	123	175	479
