Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	86	140	0
2	50	248	4
3	123	175	8
4	261	363	9
5	149	345	14
6	260	156	14
7	183	56	14
8	87	204	17
9	339	281	17
10	50	248	19
11	96	113	25
12	244	277	30
13	218	172	30
14	368	103	34
15	339	281	34
16	61	183	35
17	143	76	36
18	156	144	37
19	273	342	37
20	130	235	38
21	114	103	39
22	281	86	40
23	245	149	42
24	282	248	43
25	214	20	44
26	267	393	45
27	261	363	50
28	245	149	53
29	255	384	55
30	266	368	59
31	149	244	59
32	207	55	61
33	269	83	62
34	244	277	65
35	69	70	67
36	54	218	68
37	87	204	71
38	160	138	74
39	160	138	78
40	207	55	80
41	174	92	83
42	123	175	86
43	261	363	90
44	268	97	95
45	204	21	96
46	155	349	100
47	144	343	107
48	144	343	113
49	389	122	118
50	70	63	121
51	84	192	121
52	183	37	123
53	263	118	123
54	149	244	127
55	368	103	130
56	79	139	134
57	255	384	137
58	259	117	137
59	245	149	138
60	160	138	139
61	259	117	139
62	243	103	142
63	282	198	143
64	230	387	144
65	202	42	150
66	74	85	150
67	263	80	150
68	368	103	153
69	149	345	157
70	214	20	160
71	218	172	162
72	263	80	165
73	166	124	165
74	160	138	168
75	130	245	169
76	86	59	170
77	54	218	175
78	51	95	184
79	226	102	184
80	76	212	187
81	341	287	188
82	271	375	190
83	272	193	191
84	86	59	198
85	211	110	202
86	70	63	207
87	281	86	209
88	243	103	210
89	130	245	212
90	269	83	218
91	215	188	218
92	246	247	219
93	243	103	222
94	69	126	222
95	211	110	226
96	271	375	229
97	296	209	233
98	46	227	237
99	84	192	237
100	149	244	237
101	70	207	240
102	155	349	242
103	149	345	245
104	149	244	250
105	215	188	260
106	368	103	265
107	149	244	268
108	296	209	273
109	244	277	279
110	226	102	279
111	289	203	279
112	76	212	279
113	207	55	285
114	123	175	286
115	275	29	286
116	97	91	288
117	149	244	290
118	76	212	291
119	86	140	296
120	245	149	296
121	160	138	297
122	243	103	304
123	76	212	306
124	130	235	309
125	282	198	310
126	61	183	311
127	263	80	314
128	97	91	317
129	86	59	317
130	244	358	318
131	275	29	322
132	351	281	325
133	166	124	327
134	218	172	329
135	149	244	329
136	208	91	330
137	50	248	330
138	265	377	338
139	144	343	338
140	202	42	339
141	74	85	340
142	74	85	344
143	379	124	345
144	258	134	352
145	211	110	354
146	242	283	356
147	97	91	357
148	244	277	357
149	156	144	358
150	368	103	364
151	263	118	366
152	207	55	373
153	79	139	375
154	280	249	375
155	204	21	382
156	61	183	384
157	286	108	389
158	246	247	389
159	174	92	394
160	275	29	403
161	243	103	403
162	243	103	406
163	74	85	407
164	211	110	410
165	46	227	411
166	258	134	412
167	183	37	414
168	128	161	414
169	273	342	415
170	286	108	417
171	79	139	418
172	280	249	422
173	267	393	425
174	282	248	426
175	50	248	427
176	296	209	429
177	265	377	430
178	282	248	431
179	61	183	434
180	243	103	438
181	282	198	440
182	156	144	440
183	87	204	443
184	129	361	446
185	267	393	446
186	46	227	452
187	74	85	456
188	86	140	458
189	140	265	459
190	70	63	462
191	281	230	462
192	156	144	462
193	114	103	466
194	281	230	468
195	271	375	469
196	261	363	470
197	97	91	470
198	166	124	471
199	149	345	471
200	97	139	472
201	130	186	472
202	97	139	474
203	339	281	479
204	245	149	479
