Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	82	65	7	254	314
2	109	186	10	307	367
3	253	316	17	49	109
4	337	388	21	91	151
5	272	154	33	421	481
6	53	51	53	66	126
7	182	379	54	272	332
8	110	188	56	408	468
9	385	55	57	391	451
10	114	178	57	66	126
11	321	209	59	254	314
12	372	256	60	373	433
13	361	194	63	192	252
14	82	78	66	150	210
15	18	208	68	151	211
16	127	90	80	391	451
17	361	194	83	459	519
18	82	78	85	228	288
19	310	200	87	452	512
20	217	289	90	153	213
21	85	155	98	223	283
22	373	253	99	182	242
23	393	246	100	414	474
24	196	295	104	295	355
25	345	382	106	372	432
26	11	328	110	374	434
27	277	154	111	472	532
28	289	306	113	215	275
29	196	295	117	159	219
30	182	379	118	146	206
31	34	242	123	304	364
32	15	4	130	289	349
33	300	64	131	184	244
34	299	141	135	475	535
35	15	4	149	333	393
36	109	186	150	247	307
37	342	384	153	227	287
38	350	131	155	265	325
39	208	20	159	245	305
40	350	131	162	358	418
41	11	328	167	303	363
42	66	118	168	416	476
43	154	68	170	408	468
44	391	54	171	459	519
45	299	141	175	392	452
46	399	179	177	225	285
47	299	141	179	232	292
48	330	313	185	440	500
49	180	387	186	366	426
50	395	167	187	236	296
51	66	118	190	372	432
52	330	313	192	348	408
53	399	179	194	317	377
54	182	379	197	218	278
55	277	154	208	454	514
56	393	246	216	241	301
57	218	134	217	365	425
58	345	382	220	385	445
59	85	61	223	300	360
60	11	328	229	287	347
61	200	48	230	385	445
62	345	382	231	373	433
63	382	54	233	305	365
64	345	382	237	242	302
65	110	188	245	332	392
66	208	86	248	383	443
67	175	299	250	403	463
68	393	246	253	296	356
69	208	86	254	343	403
70	330	313	256	316	376
71	230	241	259	438	498
72	328	239	259	264	324
73	72	257	260	341	401
74	382	54	262	354	414
75	369	171	262	289	349
76	182	379	266	381	441
77	395	167	269	377	437
78	294	118	273	433	493
79	208	20	274	303	363
80	82	65	278	379	439
81	337	388	282	419	479
82	382	54	288	457	517
83	210	271	290	430	490
84	114	178	297	418	478
85	369	171	299	365	425
86	218	134	301	425	485
87	372	256	304	376	436
88	21	255	309	362	422
89	344	280	311	363	423
90	13	220	315	320	380
91	396	106	318	442	502
92	217	289	320	345	405
93	217	289	325	367	427
94	193	216	328	394	454
95	200	48	330	332	392
96	372	256	332	405	465
97	321	209	333	431	491
98	34	242	335	404	464
99	361	194	339	351	411
100	371	111	341	431	491
101	294	118	343	403	463
102	369	171	345	426	486
103	175	299	354	470	530
104	385	55	354	464	524
105	299	141	359	373	433
106	391	54	359	395	455
107	53	330	359	427	487
108	13	220	360	437	497
109	272	154	363	384	444
110	246	247	380	412	472
111	157	220	391	398	458
112	277	163	392	476	536
113	18	208	403	456	516
114	177	174	410	418	478
115	277	154	410	446	506
116	350	131	410	462	522
117	217	289	415	443	503
118	310	143	419	425	485
119	53	330	422	447	507
120	113	179	425	434	494
121	37	397	433	444	504
122	175	299	438	466	526
123	86	154	438	465	525
124	345	382	440	446	506
125	15	4	440	467	527
126	246	247	441	477	537
127	381	290	442	477	537
128	244	285	447	456	516
129	244	285	461	476	536
130	310	200	461	465	525
131	226	52	463	472	532
132	253	316	466	473	533
133	72	257	468	473	533
134	85	61	470	471	531
135	28	353	476	476	536
136	180	387	477	477	537
137	72	257	479	479	539
