Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	114	27	3	114	174
2	115	235	19	402	462
3	173	73	29	109	169
4	138	17	30	341	401
5	176	117	35	349	409
6	176	117	40	406	466
7	193	194	41	370	430
8	176	117	43	285	345
9	65	152	44	408	468
10	225	51	47	258	318
11	135	23	50	126	186
12	22	126	63	213	273
13	193	194	73	326	386
14	241	46	80	378	438
15	215	168	94	406	466
16	171	143	98	290	350
17	178	240	102	125	185
18	257	41	111	175	235
19	257	41	129	242	302
20	108	103	192	376	436
21	263	248	202	386	446
22	284	30	221	251	311
23	114	27	241	256	316
24	138	17	244	420	480
25	250	234	258	261	321
26	225	70	271	291	351
27	250	234	288	439	499
28	87	105	289	324	384
29	149	130	299	390	450
30	66	139	304	332	392
31	263	248	308	403	463
32	262	237	322	333	393
33	241	46	326	350	410
34	263	248	400	407	467
35	42	123	405	447	507
36	168	237	407	451	511
37	34	50	411	415	475
38	125	39	423	472	532
39	74	62	431	475	535
40	273	18	445	474	534
41	134	273	449	473	533
42	115	2	452	470	530
43	275	31	453	467	527
44	52	80	454	474	534
45	257	41	470	473	533
46	193	194	477	480	540
