Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	102	149	25	180	240
2	236	119	36	420	480
3	250	183	55	240	300
4	36	288	64	240	300
5	294	184	68	420	480
6	286	308	103	480	540
7	327	115	103	120	180
8	156	4	114	300	360
9	40	153	116	480	540
10	287	279	123	360	420
11	13	220	131	360	420
12	13	220	135	360	420
13	73	4	147	300	360
14	259	285	175	360	420
15	57	381	180	180	240
16	287	279	184	420	480
17	102	149	196	480	540
18	36	286	198	300	360
19	382	49	201	480	540
20	353	357	212	300	360
21	176	154	216	420	480
22	30	349	232	300	360
23	236	119	241	300	360
24	29	86	246	360	420
25	63	166	270	300	360
26	251	70	278	420	480
27	230	139	294	300	360
28	264	69	308	420	480
29	147	210	326	420	480
30	26	260	326	420	480
31	236	119	331	480	540
32	147	210	340	420	480
33	377	29	361	420	480
34	176	154	393	480	540
35	39	34	404	420	480
36	200	48	406	420	480
37	26	260	407	480	540
38	39	34	414	480	540
39	168	15	415	420	480
40	36	286	422	480	540
41	49	187	435	480	540
42	353	3	438	480	540
43	2	200	442	480	540
44	277	143	444	480	540
45	2	200	456	480	540
46	310	163	464	480	540
47	297	137	474	480	540
48	45	85	477	480	540
