Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	66	52	3
2	105	70	6
3	3	75	9
4	30	187	10
5	180	66	15
6	99	45	21
7	18	35	22
8	121	46	35
9	145	19	37
10	42	174	50
11	105	70	53
12	83	197	53
13	199	132	64
14	149	78	69
15	143	0	71
16	198	132	71
17	60	58	72
18	109	48	74
19	162	162	76
20	129	40	78
21	100	6	84
22	149	78	84
23	143	179	85
24	104	176	100
25	180	66	104
26	87	191	106
27	136	111	128
28	187	142	140
29	59	139	151
30	52	28	153
31	145	19	153
32	28	160	153
33	119	37	159
34	16	84	162
35	87	191	171
36	42	174	172
37	103	67	176
38	30	187	181
39	78	169	182
40	185	124	191
41	85	110	192
42	190	110	193
43	85	192	199
44	185	123	206
45	87	191	208
46	52	38	212
47	24	140	239
48	193	12	241
49	83	197	241
50	50	31	248
51	25	165	256
52	100	53	258
53	26	45	260
54	143	179	260
55	92	178	262
56	85	110	263
57	24	140	267
58	99	45	271
59	158	132	272
60	3	75	279
61	85	110	288
62	196	137	289
63	59	139	292
64	30	142	303
65	59	139	327
66	127	60	327
67	26	45	332
68	85	110	370
69	17	150	374
70	141	4	374
71	78	169	376
72	56	90	387
73	53	31	390
74	135	0	395
75	13	152	397
76	52	38	408
77	8	8	412
78	14	92	414
79	8	8	418
80	50	31	418
81	36	193	422
82	198	132	432
83	136	111	433
84	87	191	434
85	24	140	435
86	8	74	447
87	85	192	452
88	158	81	457
89	66	52	458
90	198	132	460
91	30	187	465
92	26	45	469
