Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	14	177	0	120	180
2	209	84	1	120	180
3	217	73	4	120	180
4	67	154	4	360	420
5	253	84	7	360	420
6	277	100	14	180	240
7	136	104	14	60	120
8	148	288	15	60	120
9	64	91	15	420	480
10	5	195	17	420	480
11	223	74	19	480	540
12	136	104	24	360	420
13	229	40	26	300	360
14	131	220	27	180	240
15	167	176	29	60	120
16	168	176	34	180	240
17	69	208	36	480	540
18	203	183	44	480	540
19	172	225	47	120	180
20	159	300	47	60	120
21	145	184	48	240	300
22	105	81	48	120	180
23	159	110	49	300	360
24	147	281	53	180	240
25	205	130	54	120	180
26	156	182	59	360	420
27	236	240	63	480	540
28	88	124	65	420	480
29	223	74	66	120	180
30	220	74	75	360	420
31	165	113	75	120	180
32	88	124	83	420	480
33	157	276	86	480	540
34	252	219	90	120	180
35	206	157	91	300	360
36	134	146	95	180	240
37	248	280	96	480	540
38	157	276	100	420	480
39	170	53	100	420	480
40	163	150	102	480	540
41	220	74	106	120	180
42	277	100	108	240	300
43	241	71	110	300	360
44	227	26	111	480	540
45	119	254	114	180	240
46	67	154	121	300	360
47	205	130	122	420	480
48	8	265	135	240	300
49	61	138	141	360	420
50	161	112	142	300	360
51	250	130	148	360	420
52	289	130	153	300	360
53	112	43	159	420	480
54	235	242	159	180	240
55	14	177	163	360	420
56	227	26	163	180	240
57	246	133	164	360	420
58	61	138	177	300	360
59	233	245	178	180	240
60	113	188	181	360	420
61	234	213	183	300	360
62	163	150	186	300	360
63	220	74	188	300	360
64	150	184	194	480	540
65	236	240	198	420	480
66	255	57	199	480	540
67	159	110	200	480	540
68	51	217	203	480	540
69	108	80	205	240	300
70	37	126	213	480	540
71	67	175	216	480	540
72	37	126	220	240	300
73	136	104	221	480	540
74	56	212	227	480	540
75	1	272	227	480	540
76	163	150	228	420	480
77	106	77	231	240	300
78	168	176	234	300	360
79	12	198	235	300	360
80	212	270	239	420	480
81	88	124	241	300	360
82	34	5	241	300	360
83	81	238	241	480	540
84	205	130	244	300	360
85	72	89	245	360	420
86	241	183	247	360	420
87	12	198	247	300	360
88	8	4	248	360	420
89	264	61	248	360	420
90	246	133	251	360	420
91	50	285	253	480	540
92	61	138	253	420	480
93	217	73	256	420	480
94	212	62	258	360	420
95	61	138	261	360	420
96	8	265	263	360	420
97	223	74	263	360	420
98	50	285	269	480	540
99	255	132	269	300	360
100	234	213	270	420	480
101	220	74	274	300	360
102	159	110	275	300	360
103	170	53	281	420	480
104	12	198	285	360	420
105	64	91	289	420	480
106	191	49	295	480	540
107	51	217	296	300	360
108	131	220	297	360	420
109	296	235	305	360	420
110	132	297	308	360	420
111	161	112	312	420	480
112	263	291	314	420	480
113	239	295	321	480	540
114	50	285	322	480	540
115	137	104	323	360	420
116	159	110	326	480	540
117	217	69	327	420	480
118	233	245	335	420	480
119	131	220	339	360	420
120	156	182	339	360	420
121	239	295	341	480	540
122	248	280	345	360	420
123	69	208	345	360	420
124	14	177	347	480	540
125	212	62	351	420	480
126	30	145	352	420	480
127	8	4	353	360	420
128	152	241	355	480	540
129	246	133	362	480	540
130	296	235	364	420	480
131	252	219	365	420	480
132	149	294	366	420	480
133	255	132	366	480	540
134	217	69	369	480	540
135	52	63	370	420	480
136	212	62	371	420	480
137	248	280	374	480	540
138	156	182	376	480	540
139	264	61	382	480	540
140	156	182	386	480	540
141	56	212	387	480	540
142	56	212	393	480	540
143	29	8	398	480	540
144	191	49	398	480	540
145	213	68	398	480	540
146	157	221	402	420	480
147	119	254	403	420	480
148	235	242	405	420	480
149	203	183	405	420	480
150	163	150	408	480	540
151	229	40	410	480	540
152	67	175	410	420	480
153	167	176	418	420	480
154	213	68	422	480	540
155	137	104	423	480	540
156	236	240	423	480	540
157	106	77	432	480	540
158	253	84	434	480	540
159	248	280	436	480	540
160	279	189	442	480	540
161	88	124	444	480	540
162	235	242	448	480	540
163	81	238	450	480	540
164	255	57	460	480	540
165	223	74	461	480	540
166	81	238	462	480	540
167	250	130	462	480	540
168	212	270	462	480	540
169	8	4	467	480	540
170	51	217	469	480	540
171	156	182	471	480	540
172	203	183	472	480	540
173	229	40	472	480	540
174	191	49	475	480	540
175	207	20	480	480	540
