Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	183	23	4
2	167	171	10
3	119	183	17
4	109	148	19
5	141	120	30
6	1	81	30
7	183	80	41
8	12	275	44
9	253	84	50
10	205	130	67
11	125	136	68
12	157	12	84
13	7	31	96
14	176	70	98
15	93	165	98
16	93	165	105
17	289	130	111
18	37	14	124
19	175	281	125
20	215	295	142
21	125	136	151
22	159	41	163
23	119	183	164
24	271	105	171
25	296	211	181
26	228	41	198
27	205	130	198
28	236	108	199
29	208	47	221
30	180	98	236
31	262	164	248
32	149	76	249
33	34	5	258
34	88	49	263
35	125	136	293
36	213	119	296
37	136	68	316
38	228	276	316
39	52	109	353
40	157	50	369
41	159	41	378
42	157	50	398
43	37	14	411
44	208	47	422
45	37	14	426
46	28	141	436
47	265	197	460
48	28	124	462
49	108	80	472
