Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	63	50	3
2	97	28	8
3	121	123	9
4	86	37	12
5	97	29	12
6	113	71	15
7	15	9	19
8	61	48	19
9	137	137	20
10	78	63	26
11	36	54	32
12	116	132	35
13	15	9	36
14	103	82	45
15	23	39	51
16	107	63	53
17	18	38	54
18	94	105	54
19	66	91	57
20	138	78	58
21	16	92	59
22	21	44	64
23	92	22	64
24	66	91	65
25	107	63	66
26	35	90	66
27	61	54	68
28	70	94	70
29	64	132	71
30	57	53	76
31	62	58	78
32	6	25	78
33	121	110	79
34	125	68	84
35	97	28	88
36	137	101	88
37	94	105	94
38	92	107	96
39	15	9	97
40	137	101	97
41	109	139	100
42	84	39	102
43	86	36	103
44	89	39	110
45	47	83	111
46	61	34	113
47	86	102	117
48	118	114	125
49	86	37	126
50	47	83	127
51	85	75	128
52	61	54	129
53	6	25	130
54	89	39	130
55	54	41	132
56	121	110	135
57	15	18	136
58	8	138	139
59	86	36	142
60	61	54	144
61	66	40	146
62	19	39	148
63	94	105	151
64	85	75	152
65	140	42	156
66	103	44	162
67	70	94	163
68	98	31	166
69	109	131	172
70	15	4	173
71	86	102	173
72	21	44	177
73	8	138	181
74	115	134	182
75	119	114	183
76	121	110	186
77	20	69	190
78	1	24	196
79	61	54	196
80	103	82	200
81	66	82	201
82	94	105	201
83	35	90	202
84	107	63	208
85	140	36	210
86	100	106	211
87	127	108	212
88	34	108	212
89	116	132	215
90	89	24	224
91	118	114	225
92	57	53	226
93	103	82	228
94	118	108	237
95	8	87	237
96	121	123	237
97	84	39	238
98	84	39	239
99	36	54	240
100	8	87	245
101	66	40	246
102	61	48	248
103	91	95	249
104	16	92	252
105	32	106	255
106	121	123	263
107	98	31	271
108	86	102	276
109	6	25	278
110	90	44	279
111	62	58	281
112	118	131	286
113	127	108	287
114	21	115	297
115	94	105	299
116	84	39	303
117	106	10	305
118	85	106	305
119	106	10	313
120	57	53	313
121	34	104	314
122	107	63	319
123	15	4	324
124	127	108	324
125	85	75	324
126	86	36	327
127	62	58	329
128	91	95	333
129	98	31	334
130	64	132	334
131	97	12	335
132	106	10	337
133	36	54	344
134	110	99	345
135	89	24	347
136	16	92	350
137	103	44	352
138	89	39	360
139	109	139	362
140	84	39	364
141	67	55	366
142	56	139	367
143	17	37	373
144	61	34	374
145	112	13	374
146	16	62	379
147	1	24	381
148	119	114	383
149	66	40	384
150	119	114	386
151	94	105	390
152	137	137	398
153	20	69	398
154	140	36	399
155	115	134	400
156	126	112	403
157	66	82	406
158	140	42	411
159	109	78	412
160	66	91	412
161	89	39	412
162	84	39	427
163	97	12	429
164	15	18	433
165	16	39	434
166	17	37	436
167	4	44	439
168	18	38	440
169	103	69	440
170	112	13	444
171	47	83	445
172	118	108	454
173	54	41	456
174	127	108	457
175	21	44	462
176	103	82	463
177	107	63	467
178	137	101	468
179	50	106	468
180	66	82	470
181	92	107	473
182	113	35	475
183	66	91	478
184	90	44	479
