Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	111	129	16	276	336
2	7	151	30	402	462
3	68	115	33	357	417
4	168	119	42	442	502
5	104	5	54	159	219
6	98	4	57	233	293
7	158	81	73	114	174
8	187	112	74	252	312
9	95	50	78	88	148
10	124	191	78	446	506
11	80	108	103	256	316
12	187	112	131	410	470
13	195	97	148	441	501
14	67	138	160	264	324
15	7	151	168	304	364
16	73	81	178	193	253
17	53	29	183	417	477
18	10	67	190	331	391
19	193	12	207	401	461
20	179	151	222	340	400
21	187	92	244	401	461
22	125	49	250	294	354
23	193	111	256	275	335
24	80	167	259	261	321
25	98	4	265	305	365
26	67	127	298	435	495
27	154	7	330	348	408
28	67	138	340	352	412
29	137	4	341	468	528
30	140	3	360	446	506
31	67	138	431	461	521
32	78	119	435	449	509
33	162	118	447	464	524
34	39	112	449	456	516
