Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	67	175	5
2	230	128	8
3	135	251	13
4	246	137	14
5	57	125	18
6	110	31	20
7	61	70	23
8	275	97	27
9	191	234	34
10	149	282	36
11	9	145	38
12	277	101	38
13	242	73	41
14	144	182	41
15	57	125	45
16	60	156	49
17	30	243	49
18	230	128	52
19	208	47	52
20	110	31	52
21	60	156	55
22	108	113	60
23	258	232	63
24	9	145	68
25	147	43	73
26	246	166	80
27	300	44	80
28	5	195	81
29	289	79	90
30	135	251	95
31	56	116	98
32	110	31	104
33	52	288	104
34	218	20	107
35	233	119	111
36	133	99	114
37	47	277	114
38	169	173	116
39	161	22	119
40	9	145	119
41	242	73	124
42	153	61	145
43	57	125	150
44	109	299	150
45	110	31	151
46	169	173	153
47	9	145	153
48	147	43	154
49	13	265	156
50	257	58	159
51	125	168	161
52	87	183	162
53	257	58	165
54	11	191	167
55	217	73	173
56	224	61	174
57	262	62	178
58	112	43	178
59	2	238	182
60	275	97	184
61	106	71	185
62	50	285	185
63	293	62	185
64	85	228	186
65	258	232	186
66	165	204	188
67	135	251	190
68	289	79	191
69	246	137	196
70	109	61	197
71	246	166	202
72	110	31	205
73	112	272	205
74	147	43	209
75	227	80	209
76	246	137	220
77	233	119	221
78	230	128	227
79	30	226	229
80	12	10	230
81	11	242	231
82	135	251	233
83	81	238	235
84	155	180	236
85	153	61	237
86	107	39	238
87	47	277	250
88	106	71	251
89	250	134	253
90	57	123	256
91	84	231	258
92	56	116	259
93	5	195	259
94	13	202	260
95	227	80	267
96	108	113	274
97	109	61	276
98	217	73	277
99	275	97	278
100	114	204	287
101	191	49	294
102	50	285	297
103	145	182	299
104	51	217	299
105	30	226	301
106	5	195	308
107	47	277	315
108	47	277	319
109	250	134	321
110	165	204	321
111	3	119	324
112	149	282	325
113	293	62	338
114	257	58	340
115	57	123	343
116	100	73	344
117	274	6	346
118	109	148	355
119	257	58	360
120	176	70	363
121	11	191	380
122	216	62	387
123	106	71	388
124	47	277	390
125	300	44	393
126	290	219	397
127	94	93	397
128	108	109	399
129	87	183	404
130	218	20	405
131	112	43	408
132	274	6	410
133	217	73	413
134	155	180	425
135	140	214	435
136	293	62	436
137	158	27	436
138	250	134	439
139	158	140	449
140	300	44	454
141	274	97	455
142	11	242	461
143	224	61	463
144	227	80	469
145	191	49	475
146	165	204	476
