Req	X_Coor	Y_Coor	Arr
0	35	35	-1
1	67	5	0
2	46	13	4
3	49	58	5
4	47	16	13
5	25	30	13
6	26	52	17
7	35	40	19
8	50	35	27
9	50	35	28
10	15	30	33
11	53	12	43
12	28	18	44
13	53	43	53
14	27	69	62
15	49	11	68
16	56	39	69
17	23	3	77
18	24	12	79
19	20	65	79
20	12	24	80
21	30	25	82
22	55	60	87
23	57	68	89
24	20	40	90
25	5	5	90
26	45	20	90
27	11	14	94
28	62	77	99
29	10	20	103
30	20	50	103
31	5	30	106
32	47	47	107
33	15	77	109
34	22	27	112
35	20	65	114
36	22	27	115
37	31	67	116
38	65	20	118
39	63	65	121
40	57	48	125
41	53	52	125
42	6	68	132
43	55	20	132
44	40	25	153
45	35	17	156
46	18	18	159
47	47	47	161
48	53	52	163
49	25	30	164
50	15	47	170
51	45	30	173
52	15	77	174
53	18	18	176
54	6	38	179
55	27	69	179
56	50	35	181
57	49	11	182
58	65	35	187
59	32	12	188
60	47	47	188
61	55	60	188
62	5	5	189
63	20	40	195
64	41	37	197
65	62	77	200
66	22	27	206
67	56	39	212
68	20	26	212
69	32	12	219
70	45	10	220
71	21	24	224
72	42	7	224
73	25	30	232
74	12	24	232
75	31	52	244
76	5	30	247
77	53	12	259
78	37	56	260
79	62	77	266
80	20	65	271
81	20	26	273
82	10	20	282
83	2	48	283
84	2	48	288
85	61	52	295
86	65	20	297
87	49	42	297
88	20	65	297
89	35	17	299
90	56	37	307
91	25	30	311
92	49	73	313
93	6	68	314
94	15	60	314
95	10	20	315
96	40	25	318
97	20	65	318
98	25	30	320
99	45	65	322
100	35	40	325
101	15	47	335
102	49	11	337
103	49	58	341
104	45	10	344
105	31	52	346
106	26	27	349
107	26	35	353
108	55	54	355
109	65	35	356
110	20	40	362
111	37	31	364
112	45	65	364
113	20	50	367
114	45	65	367
115	20	40	367
116	32	12	368
117	18	24	370
118	55	54	378
119	15	30	382
120	18	24	387
121	57	48	387
122	45	10	391
123	31	67	401
124	31	67	402
125	35	17	405
126	13	52	406
127	45	65	406
128	27	69	409
129	20	40	419
130	55	45	423
131	25	24	426
132	4	18	430
133	28	18	433
134	31	52	434
135	28	18	435
136	41	49	443
137	57	48	447
138	41	49	459
139	27	43	463
140	49	58	466
141	55	54	480
