Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	99	112	6
2	130	27	7
3	62	58	8
4	109	131	10
5	103	34	11
6	16	39	14
7	1	24	15
8	21	26	18
9	96	74	70
10	1	24	92
11	103	69	97
12	115	134	112
13	61	48	126
14	7	115	127
15	4	28	130
16	18	38	145
17	91	108	152
18	21	25	168
19	64	61	171
20	127	29	179
21	21	26	180
22	0	117	206
23	19	39	221
24	57	59	249
25	77	100	259
26	40	132	281
27	87	39	284
28	59	56	292
29	8	119	301
30	99	108	312
31	84	36	325
32	84	99	330
33	34	138	337
34	137	6	374
35	93	75	392
36	91	108	394
37	7	115	419
38	40	132	429
39	74	96	432
40	103	69	432
41	86	37	442
42	0	117	446
43	18	38	446
