Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	49	70	9	91	151
2	128	0	12	362	422
3	50	29	21	207	267
4	104	51	33	400	460
5	20	93	35	435	495
6	80	63	43	246	306
7	98	116	44	76	136
8	69	48	48	288	348
9	77	117	49	380	440
10	94	56	54	91	151
11	62	128	58	77	137
12	20	108	59	355	415
13	50	29	60	343	403
14	58	85	63	308	368
15	27	44	68	146	206
16	62	128	69	86	146
17	4	15	76	323	383
18	49	70	77	173	233
19	131	4	77	310	370
20	6	121	78	421	481
21	7	113	79	171	231
22	101	59	80	436	496
23	113	67	81	211	271
24	113	67	98	328	388
25	37	111	112	199	259
26	117	55	124	379	439
27	67	123	125	420	480
28	64	89	132	212	272
29	117	55	138	378	438
30	30	58	139	464	524
31	49	70	140	351	411
32	30	106	142	215	275
33	56	95	152	307	367
34	67	84	153	406	466
35	18	123	154	318	378
36	123	64	158	470	530
37	94	104	160	409	469
38	101	68	160	382	442
39	62	128	165	429	489
40	19	116	170	464	524
41	66	117	171	306	366
42	123	64	173	258	318
43	7	113	173	435	495
44	105	26	180	479	539
45	38	16	183	233	293
46	18	123	208	300	360
47	103	33	212	296	356
48	117	55	218	413	473
49	74	56	220	251	311
50	13	80	220	402	462
51	80	40	225	397	457
52	106	81	229	462	522
53	79	128	231	444	504
54	114	63	235	434	494
55	96	138	240	375	435
56	131	4	241	404	464
57	20	108	248	407	467
58	64	78	253	466	526
59	13	80	259	401	461
60	101	68	270	354	414
61	66	131	290	401	461
62	67	123	290	458	518
63	96	23	291	448	508
64	98	36	293	363	423
65	15	94	294	410	470
66	123	64	298	430	490
67	29	10	300	422	482
68	65	80	305	470	530
69	115	41	310	379	439
70	94	18	316	377	437
71	20	109	324	470	530
72	93	61	326	455	515
73	15	94	332	364	424
74	6	121	344	455	515
75	49	48	346	467	527
76	66	131	347	429	489
77	87	63	349	370	430
78	103	55	355	446	506
79	95	121	357	460	520
80	103	55	358	432	492
81	19	116	364	469	529
82	66	131	370	385	445
83	20	109	371	379	439
84	106	0	372	403	463
85	64	89	373	456	516
86	64	78	374	454	514
87	59	77	375	383	443
88	47	57	390	423	483
89	116	23	392	442	502
90	62	128	397	432	492
91	62	128	402	408	468
92	96	23	411	480	540
93	28	115	431	448	508
94	96	23	434	460	520
95	18	107	438	461	521
96	46	80	445	460	520
97	103	55	446	464	524
98	95	68	455	464	524
99	98	36	457	475	535
100	101	32	459	469	529
101	122	11	462	470	530
102	119	20	471	473	533
103	105	26	475	475	535
104	47	63	476	480	540
105	116	34	479	480	540
