Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	46	22	3
2	42	148	3
3	88	152	4
4	59	24	5
5	149	78	8
6	154	7	8
7	88	143	11
8	46	22	12
9	113	100	13
10	60	153	13
11	66	3	15
12	124	191	19
13	186	8	24
14	152	190	29
15	108	141	33
16	40	130	34
17	112	6	39
18	109	197	41
19	108	148	44
20	158	20	44
21	28	127	44
22	99	45	45
23	151	180	50
24	23	176	52
25	134	157	52
26	45	95	56
27	146	166	57
28	154	7	58
29	7	119	61
30	146	166	64
31	28	127	64
32	75	134	72
33	47	118	73
34	127	39	73
35	17	166	76
36	85	164	79
37	130	149	80
38	152	122	82
39	17	166	84
40	67	70	85
41	154	7	87
42	60	153	91
43	42	174	95
44	99	45	97
45	47	118	101
46	66	3	101
47	149	78	105
48	85	164	105
49	139	97	105
50	71	114	107
51	36	104	111
52	159	105	113
53	162	162	117
54	56	148	117
55	5	122	120
56	180	66	120
57	59	139	123
58	60	184	124
59	113	158	124
60	5	122	124
61	198	16	131
62	59	24	131
63	47	118	131
64	154	7	135
65	85	85	136
66	60	153	137
67	32	166	140
68	75	134	143
69	200	162	148
70	152	122	149
71	85	164	153
72	179	95	154
73	134	157	155
74	85	85	155
75	67	70	158
76	124	165	160
77	148	38	162
78	121	50	163
79	109	197	165
80	162	162	166
81	84	180	167
82	97	129	167
83	32	166	170
84	7	119	171
85	179	95	172
86	165	156	172
87	110	8	178
88	152	122	180
89	130	149	190
90	108	141	197
91	172	161	197
92	105	26	198
93	108	141	202
94	108	148	205
95	30	67	208
96	45	95	210
97	116	4	211
98	66	3	216
99	152	122	226
100	97	129	233
101	108	148	233
102	109	197	235
103	200	162	236
104	184	101	237
105	154	7	237
106	111	129	240
107	149	103	241
108	193	12	243
109	71	114	245
110	108	148	247
111	159	105	249
112	60	184	249
113	75	134	249
114	124	165	251
115	84	180	253
116	103	25	254
117	57	157	254
118	18	35	261
119	85	85	263
120	85	164	271
121	124	191	273
122	31	63	282
123	109	197	287
124	126	100	289
125	155	22	293
126	129	176	299
127	126	100	302
128	162	162	304
129	63	44	304
130	158	20	307
131	152	190	309
132	84	180	311
133	17	166	312
134	47	118	312
135	103	97	319
136	162	162	320
137	31	63	321
138	130	149	322
139	105	26	326
140	186	8	329
141	94	119	329
142	12	113	332
143	159	105	332
144	12	131	336
145	129	176	338
146	8	89	341
147	7	119	342
148	168	146	346
149	188	194	347
150	156	93	351
151	168	146	356
152	149	78	359
153	143	103	368
154	188	194	368
155	31	63	370
156	46	22	371
157	180	66	371
158	127	39	372
159	59	139	373
160	88	152	380
161	12	113	380
162	103	97	381
163	71	114	382
164	155	22	382
165	105	26	386
166	59	139	387
167	125	49	390
168	45	95	390
169	159	196	393
170	146	166	395
171	103	25	396
172	155	107	397
173	148	38	400
174	8	89	404
175	172	179	404
176	155	17	408
177	30	67	408
178	30	67	409
179	109	197	412
180	45	95	412
181	88	143	413
182	5	122	415
183	172	161	419
184	129	176	421
185	158	20	422
186	152	190	424
187	8	89	425
188	59	139	430
189	71	114	436
190	59	139	439
191	139	97	442
192	184	101	443
193	139	97	451
194	103	25	451
195	159	196	455
196	59	139	457
197	146	166	459
198	198	16	460
199	151	180	460
200	109	197	468
201	88	152	470
202	134	157	471
203	156	93	473
204	12	113	473
205	57	157	475
206	39	186	475
207	60	184	478
