Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	249	242	6
2	39	56	6
3	189	306	6
4	49	351	14
5	329	241	15
6	203	384	23
7	95	63	31
8	150	108	35
9	79	154	35
10	308	204	38
11	255	239	39
12	302	60	41
13	360	23	44
14	324	216	45
15	268	160	54
16	164	62	57
17	73	203	59
18	158	366	66
19	153	107	68
20	302	60	69
21	212	146	72
22	164	62	78
23	240	210	94
24	238	250	96
25	242	105	104
26	321	339	111
27	73	203	112
28	161	182	135
29	57	353	137
30	49	351	149
31	161	182	150
32	93	47	152
33	153	107	155
34	99	7	158
35	153	281	159
36	22	205	172
37	308	204	178
38	308	396	179
39	34	242	181
40	158	366	189
41	302	60	192
42	360	23	200
43	360	23	204
44	314	390	208
45	150	108	231
46	95	63	235
47	129	98	300
48	223	372	305
49	92	155	315
50	182	378	334
51	153	107	338
52	79	154	344
53	363	30	345
54	153	280	348
55	203	384	349
56	131	283	354
57	237	213	358
58	32	352	362
59	254	240	366
60	231	219	381
61	327	242	388
62	182	378	390
63	157	102	395
64	302	60	398
65	203	384	401
66	100	6	402
67	11	115	403
68	322	242	406
69	79	154	420
70	51	288	422
71	275	12	423
72	157	205	424
73	99	7	428
74	153	107	436
75	29	355	442
76	57	353	451
77	131	283	454
78	32	352	458
79	40	54	466
80	324	216	468
81	302	60	470
82	329	241	476
83	92	155	476
84	321	339	478
