Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	60	156	2
2	65	49	3
3	157	266	7
4	280	130	10
5	25	141	12
6	143	288	12
7	28	103	13
8	259	126	14
9	67	161	14
10	211	150	14
11	81	223	15
12	173	72	18
13	167	105	21
14	257	137	21
15	37	53	24
16	108	109	25
17	67	161	28
18	60	156	41
19	141	137	43
20	227	214	43
21	147	178	47
22	125	228	57
23	174	71	64
24	133	99	82
25	214	156	89
26	147	281	89
27	18	206	90
28	141	137	91
29	275	100	93
30	134	148	97
31	174	79	98
32	108	109	99
33	131	226	104
34	113	50	105
35	106	77	111
36	231	70	112
37	261	212	114
38	25	141	118
39	63	233	121
40	67	161	126
41	271	101	128
42	60	15	133
43	143	111	149
44	67	154	155
45	164	95	155
46	259	59	167
47	271	101	171
48	261	212	173
49	113	50	174
50	60	64	179
51	202	133	184
52	134	148	185
53	60	15	185
54	107	71	186
55	233	242	189
56	60	64	190
57	262	211	194
58	60	15	198
59	107	71	230
60	143	288	234
61	184	12	237
62	143	111	238
63	28	103	247
64	70	57	253
65	37	53	255
66	81	223	260
67	70	57	263
68	233	242	264
69	131	226	268
70	227	214	271
71	133	99	273
72	65	49	278
73	163	200	278
74	167	105	288
75	209	127	298
76	64	53	301
77	64	53	302
78	214	156	303
79	164	95	305
80	262	211	310
81	131	228	323
82	52	231	323
83	133	99	326
84	81	223	331
85	157	266	332
86	280	130	332
87	64	53	333
88	37	53	334
89	4	149	335
90	125	228	336
91	113	202	337
92	239	77	339
93	125	228	339
94	262	211	339
95	149	186	343
96	141	137	344
97	106	77	368
98	113	114	371
99	173	13	376
100	163	200	377
101	108	109	379
102	108	109	382
103	141	137	382
104	113	114	384
105	113	202	393
106	131	226	398
107	262	211	403
108	214	156	407
109	231	70	410
110	25	141	411
111	151	294	415
112	143	111	415
113	131	228	422
114	260	58	433
115	204	127	434
116	37	53	441
117	64	53	443
118	284	176	447
119	280	130	448
120	259	126	449
121	25	141	449
122	202	133	450
123	149	186	458
124	141	137	461
125	65	49	464
126	177	225	466
127	227	214	466
128	125	228	470
129	143	111	470
130	271	101	473
131	128	172	475
132	275	182	475
133	157	266	476
