Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	125	39	2
2	242	263	8
3	275	31	15
4	275	31	19
5	259	212	24
6	66	139	24
7	65	152	25
8	252	218	27
9	65	152	30
10	56	117	31
11	34	50	35
12	227	187	37
13	53	145	40
14	250	247	46
15	225	51	59
16	87	112	60
17	259	212	65
18	117	262	70
19	252	60	72
20	225	70	78
21	195	253	83
22	160	244	84
23	74	62	86
24	138	17	89
25	245	240	92
26	225	51	93
27	101	31	106
28	171	143	112
29	250	247	114
30	195	253	115
31	65	152	117
32	169	134	118
33	176	117	122
34	227	187	126
35	45	44	128
36	92	114	131
37	77	11	132
38	182	178	143
39	225	70	144
40	92	90	155
41	6	146	158
42	169	134	160
43	45	44	160
44	86	232	162
45	236	224	166
46	74	62	168
47	153	74	177
48	178	240	181
49	153	64	183
50	56	117	183
51	132	262	184
52	141	3	188
53	56	117	190
54	225	51	206
55	137	255	207
56	66	139	208
57	40	60	208
58	129	41	210
59	199	214	216
60	175	142	217
61	135	23	223
62	225	70	229
63	63	135	233
64	62	221	241
65	176	117	245
66	115	235	249
67	45	44	251
68	203	217	251
69	108	103	253
70	132	262	254
71	134	273	257
72	226	56	261
73	168	237	271
74	233	189	273
75	276	38	276
76	132	262	283
77	182	178	292
78	263	248	299
79	53	145	302
80	284	30	304
81	284	184	304
82	87	112	305
83	249	44	312
84	227	187	324
85	226	56	325
86	262	50	334
87	182	178	335
88	262	237	353
89	178	240	361
90	122	246	361
91	132	262	381
92	263	248	382
93	115	2	389
94	114	27	393
95	175	84	395
96	178	240	398
97	262	237	401
98	137	255	406
99	92	90	409
100	178	240	410
101	45	44	419
102	138	17	420
103	274	195	423
104	249	44	423
105	164	79	425
106	195	253	434
107	87	105	441
108	66	139	441
109	129	41	444
110	122	24	447
111	215	168	447
112	87	112	452
113	178	240	455
114	175	142	460
115	171	143	467
116	252	218	470
117	138	17	470
118	71	222	471
119	6	146	472
120	276	38	472
121	259	212	477
