Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	229	25	2
2	15	178	5
3	238	206	11
4	80	131	12
5	248	41	15
6	107	39	24
7	158	291	28
8	188	69	30
9	76	160	32
10	157	50	34
11	108	3	35
12	106	168	38
13	248	41	40
14	80	86	41
15	157	50	45
16	208	208	47
17	188	69	58
18	25	64	59
19	166	194	60
20	119	214	60
21	176	263	61
22	272	70	62
23	33	231	67
24	37	149	68
25	107	39	69
26	176	263	71
27	110	145	76
28	238	206	81
29	136	228	83
30	208	208	87
31	48	141	87
32	248	41	90
33	238	206	92
34	248	41	94
35	80	131	97
36	152	29	99
37	265	141	99
38	216	203	100
39	76	160	104
40	48	141	107
41	4	294	109
42	38	139	110
43	136	295	112
44	102	155	113
45	34	150	114
46	238	206	117
47	110	31	122
48	250	124	123
49	78	246	127
50	149	98	129
51	78	246	129
52	57	127	135
53	272	70	137
54	170	53	137
55	165	179	138
56	188	198	141
57	157	50	147
58	140	18	148
59	170	53	149
60	297	43	151
61	76	160	151
62	158	291	154
63	250	124	155
64	117	155	156
65	139	146	158
66	108	3	158
67	119	214	163
68	229	25	172
69	154	299	173
70	241	183	174
71	280	158	175
72	25	191	178
73	16	22	182
74	29	8	187
75	102	155	187
76	229	25	189
77	37	149	189
78	90	44	191
79	180	114	192
80	48	141	192
81	52	109	197
82	157	254	198
83	265	141	199
84	279	189	200
85	8	4	202
86	43	62	207
87	29	130	209
88	165	179	214
89	38	44	219
90	8	4	221
91	188	198	222
92	119	214	229
93	136	295	231
94	279	189	235
95	296	235	237
96	139	33	241
97	241	183	245
98	248	41	251
99	177	281	256
100	25	191	260
101	47	121	262
102	8	4	263
103	5	189	266
104	72	20	266
105	25	191	268
106	15	178	268
107	103	8	270
108	15	52	274
109	29	8	282
110	80	86	286
111	29	8	286
112	29	130	289
113	216	203	290
114	29	8	293
115	48	141	295
116	207	149	298
117	250	124	300
118	296	235	300
119	102	155	301
120	279	36	303
121	198	159	309
122	47	121	314
123	5	189	315
124	4	294	315
125	247	19	316
126	234	107	326
127	191	49	328
128	103	8	328
129	229	25	330
130	110	145	331
131	15	178	334
132	297	43	336
133	280	158	337
134	242	70	343
135	279	36	343
136	43	62	344
137	188	69	344
138	110	145	345
139	140	18	346
140	216	203	348
141	139	146	349
142	208	208	353
143	205	44	358
144	34	150	361
145	52	109	366
146	246	133	369
147	71	294	377
148	110	145	377
149	76	160	378
150	29	130	379
151	43	62	381
152	52	109	381
153	57	192	383
154	25	64	387
155	280	158	396
156	43	52	399
157	170	53	400
158	280	158	402
159	108	3	409
160	176	263	412
161	297	43	412
162	139	146	412
163	205	44	421
164	5	189	427
165	177	281	428
166	159	42	434
167	16	22	435
168	117	155	440
169	140	18	443
170	139	33	445
171	80	86	447
172	272	70	450
173	154	299	450
174	158	291	453
175	90	44	454
176	90	44	456
177	61	138	458
178	250	124	460
179	152	29	468
180	29	130	472
181	117	155	476
182	282	104	476
183	76	160	478
184	16	22	479
185	139	146	479
186	159	42	480
187	198	159	480
