Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	3	119	6
2	169	173	9
3	11	191	10
4	242	73	15
5	155	180	16
6	108	113	22
7	11	242	24
8	109	61	28
9	109	148	29
10	153	61	30
11	290	219	32
12	275	97	34
13	191	49	38
14	167	176	38
15	6	168	40
16	242	73	42
17	224	61	44
18	108	113	47
19	158	140	50
20	52	288	54
21	158	27	56
22	274	6	59
23	277	101	62
24	106	71	62
25	59	280	64
26	258	232	64
27	218	20	64
28	5	195	66
29	67	175	66
30	112	43	67
31	133	99	69
32	176	70	69
33	158	27	72
34	13	265	79
35	218	20	84
36	3	119	84
37	5	195	86
38	161	22	92
39	188	142	93
40	289	79	106
41	246	137	118
42	135	251	120
43	110	31	122
44	13	265	125
45	78	236	130
46	108	113	137
47	51	217	138
48	236	248	139
49	242	73	149
50	100	73	152
51	54	285	153
52	54	285	155
53	230	128	158
54	60	156	166
55	106	71	169
56	246	137	170
57	242	73	173
58	217	73	174
59	176	70	178
60	106	71	178
61	275	97	180
62	84	231	182
63	107	39	182
64	300	44	189
65	85	228	191
66	230	128	197
67	259	240	197
68	107	39	198
69	218	20	199
70	236	248	204
71	190	181	205
72	167	176	209
73	85	228	211
74	230	128	211
75	11	242	213
76	6	168	217
77	47	277	222
78	84	231	223
79	277	101	231
80	30	226	231
81	94	93	233
82	119	104	239
83	199	28	240
84	188	142	245
85	217	73	252
86	149	282	258
87	57	125	258
88	47	277	263
89	119	104	264
90	242	73	266
91	5	195	267
92	135	251	268
93	51	217	268
94	169	173	269
95	227	80	274
96	158	27	279
97	56	116	283
98	87	183	283
99	50	285	285
100	94	93	286
101	15	178	289
102	173	72	289
103	9	145	291
104	172	2	295
105	155	180	296
106	217	73	296
107	2	238	298
108	30	243	299
109	149	282	301
110	289	79	304
111	176	70	307
112	169	173	311
113	30	243	315
114	94	93	317
115	9	145	320
116	87	183	321
117	169	173	326
118	5	195	326
119	94	93	328
120	257	58	330
121	94	93	330
122	140	214	331
123	277	101	332
124	300	44	333
125	217	73	336
126	165	204	340
127	9	145	340
128	61	70	343
129	277	101	344
130	202	292	345
131	109	299	346
132	258	232	347
133	100	73	350
134	158	140	351
135	290	219	359
136	108	113	359
137	161	22	361
138	233	119	366
139	13	202	367
140	65	56	368
141	135	251	372
142	147	43	372
143	230	128	376
144	13	202	380
145	262	62	385
146	254	87	386
147	218	20	386
148	50	285	386
149	47	277	390
150	112	272	394
151	108	109	396
152	56	116	398
153	107	39	400
154	190	181	412
155	208	47	416
156	61	70	417
157	60	156	422
158	108	113	424
159	176	70	424
160	6	168	425
161	188	142	429
162	30	226	430
163	52	288	431
164	51	217	432
165	218	20	436
166	147	43	441
167	290	219	444
168	108	113	447
169	217	73	452
170	11	242	456
171	15	178	456
172	56	116	457
173	2	238	457
174	9	145	460
175	208	47	462
176	112	272	465
177	9	145	465
178	246	166	467
179	11	191	468
180	54	285	469
181	246	166	469
182	115	196	470
183	161	22	476
184	208	47	477
185	300	44	478
186	246	166	478
187	52	288	478
