Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	153	107	4
2	14	210	9
3	203	384	10
4	92	50	29
5	254	240	42
6	329	241	44
7	172	178	46
8	182	379	54
9	327	242	62
10	51	288	64
11	254	240	65
12	79	154	80
13	369	19	93
14	34	242	116
15	87	153	117
16	29	355	132
17	212	146	133
18	280	290	134
19	280	290	142
20	22	125	144
21	302	60	159
22	153	280	169
23	95	63	183
24	373	253	186
25	322	242	194
26	82	365	198
27	22	125	204
28	242	105	208
29	348	279	219
30	279	4	223
31	172	178	231
32	308	396	238
33	158	366	264
34	207	391	285
35	153	280	291
36	203	384	302
37	322	242	322
38	87	153	326
39	126	284	330
40	230	241	354
41	157	205	368
42	51	288	390
43	268	160	430
44	24	121	437
45	302	60	438
46	232	232	460
47	187	338	463
48	187	338	466
49	93	47	473
50	237	213	473
