Req	X_Coor	Y_Coor	Arr
0	40	50	-1
1	24	58	12
2	20	80	13
3	44	5	18
4	20	82	21
5	20	80	45
6	15	60	52
7	5	35	55
8	40	15	75
9	56	37	85
10	65	85	86
11	10	20	91
12	58	75	94
13	30	60	122
14	64	42	123
15	30	25	130
16	65	85	136
17	8	56	143
18	57	29	150
19	20	85	156
20	35	40	168
21	64	42	177
22	18	80	191
23	55	80	196
24	42	10	209
25	50	35	217
26	72	35	225
27	95	30	226
28	55	85	236
29	55	54	249
30	65	55	260
31	42	12	284
32	57	48	286
33	65	85	322
34	15	10	323
35	65	35	331
36	31	52	339
37	50	35	351
38	38	15	352
39	35	5	376
40	10	35	401
41	60	85	407
42	88	30	410
43	25	30	427
44	15	60	434
45	31	52	455
46	53	43	467
47	95	35	474
48	8	45	477
49	38	15	478
