Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	93	1	8	242	302
2	164	124	10	399	459
3	53	168	14	394	454
4	50	181	15	90	150
5	67	89	30	476	536
6	6	95	31	32	92
7	60	197	33	282	342
8	65	182	33	108	168
9	100	47	38	112	172
10	168	43	45	269	329
11	55	195	56	234	294
12	152	149	60	415	475
13	53	168	63	396	456
14	92	39	69	155	215
15	73	112	69	243	303
16	68	190	74	422	482
17	168	43	75	285	345
18	145	144	78	381	441
19	126	39	79	163	223
20	130	47	80	137	197
21	91	43	83	158	218
22	55	195	84	222	282
23	43	98	86	197	257
24	169	36	100	446	506
25	91	43	113	234	294
26	102	146	120	411	471
27	55	195	120	251	311
28	132	51	126	313	373
29	133	168	127	430	490
30	180	126	131	436	496
31	84	10	133	282	342
32	90	74	135	403	463
33	101	164	136	470	530
34	97	71	142	372	432
35	67	89	147	399	459
36	29	88	147	293	353
37	20	54	150	213	273
38	125	72	155	357	417
39	6	66	164	422	482
40	56	192	164	286	346
41	69	167	164	308	368
42	51	190	165	388	448
43	92	39	170	350	410
44	175	70	178	203	263
45	121	52	179	356	416
46	55	195	182	376	436
47	16	146	185	195	255
48	135	146	188	428	488
49	35	90	195	414	474
50	40	87	203	318	378
51	121	52	206	361	421
52	84	133	212	455	515
53	11	83	217	218	278
54	6	95	223	248	308
55	90	74	226	260	320
56	12	186	226	289	349
57	3	56	228	324	384
58	107	73	235	413	473
59	143	140	235	457	517
60	93	117	238	438	498
61	190	122	246	458	518
62	173	56	249	463	523
63	107	73	250	257	317
64	40	87	251	411	471
65	124	154	261	377	437
66	126	39	262	393	453
67	180	126	262	295	355
68	145	144	263	285	345
69	84	10	272	384	444
70	48	166	272	341	401
71	170	64	275	337	397
72	93	1	278	404	464
73	127	46	283	351	411
74	190	122	283	364	424
75	54	73	285	453	513
76	84	10	287	323	383
77	173	56	290	471	531
78	65	182	295	331	391
79	106	127	305	337	397
80	107	23	306	397	457
81	40	87	308	371	431
82	106	83	311	412	472
83	54	73	321	419	479
84	39	79	325	384	444
85	106	83	331	439	499
86	128	80	334	471	531
87	5	58	339	437	497
88	64	172	339	406	466
89	127	46	342	429	489
90	60	197	347	415	475
91	11	83	347	413	473
92	136	57	358	473	533
93	150	130	359	458	518
94	110	150	373	383	443
95	73	112	374	414	474
96	139	102	374	429	489
97	101	164	378	389	449
98	50	181	385	408	468
99	51	190	387	426	486
100	150	130	392	431	491
101	91	49	393	400	460
102	116	171	393	428	488
103	38	94	394	422	482
104	175	70	399	461	521
105	15	57	399	401	461
106	110	150	401	405	465
107	82	100	401	478	538
108	175	70	403	459	519
109	16	146	404	463	523
110	110	150	405	480	540
111	3	56	406	456	516
112	160	136	406	429	489
113	127	46	413	449	509
114	173	56	419	465	525
115	17	99	420	461	521
116	102	146	422	434	494
117	29	88	425	430	490
118	68	190	425	458	518
119	6	66	431	451	511
120	43	101	439	477	537
121	93	1	441	455	515
122	173	56	441	471	531
123	91	43	455	459	519
124	121	52	455	477	537
125	168	43	456	468	528
126	31	63	459	462	522
127	33	188	470	473	533
128	20	54	474	477	537
129	139	102	475	478	538
130	173	56	476	479	539
