Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	30	187	3
2	183	170	14
3	23	142	15
4	113	100	21
5	71	131	47
6	25	165	57
7	198	132	68
8	13	81	72
9	87	191	90
10	26	45	121
11	196	137	122
12	66	52	124
13	75	173	132
14	18	35	139
15	59	139	143
16	36	193	153
17	119	37	169
18	24	140	193
19	137	1	195
20	121	46	196
21	127	60	201
22	135	171	206
23	75	173	212
24	129	40	235
25	105	70	246
26	185	124	246
27	145	19	251
28	184	140	251
29	24	140	262
30	50	67	288
31	143	5	289
32	92	178	309
33	105	26	316
34	105	70	337
35	119	37	352
36	184	140	357
37	145	19	370
38	100	53	379
39	36	193	409
40	11	118	419
41	52	38	420
42	17	150	423
43	14	92	449
44	143	179	463
45	26	45	474
