Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	139	146	18
2	180	114	23
3	90	44	28
4	106	168	33
5	90	44	33
6	279	36	35
7	29	130	37
8	283	144	37
9	139	146	52
10	136	295	62
11	107	39	62
12	283	144	66
13	207	149	69
14	136	295	73
15	108	3	74
16	26	27	76
17	15	178	77
18	139	146	83
19	140	18	86
20	289	79	94
21	248	41	95
22	37	126	112
23	261	232	117
24	168	42	120
25	108	3	124
26	4	294	126
27	5	189	129
28	43	52	140
29	198	159	158
30	56	212	163
31	208	208	172
32	191	49	175
33	298	135	178
34	191	49	184
35	107	39	185
36	15	178	189
37	5	189	192
38	238	214	196
39	159	42	198
40	3	135	201
41	166	194	205
42	25	191	210
43	289	79	218
44	8	4	229
45	180	114	238
46	234	107	244
47	3	135	248
48	283	144	265
49	242	70	266
50	5	189	269
51	207	149	272
52	37	149	276
53	80	86	294
54	207	149	296
55	165	179	299
56	242	70	302
57	188	198	311
58	234	107	313
59	48	141	314
60	246	133	329
61	33	231	333
62	296	235	336
63	106	168	339
64	57	192	341
65	248	41	348
66	43	62	354
67	298	135	356
68	248	41	358
69	136	228	360
70	242	70	366
71	158	291	367
72	261	232	371
73	248	41	378
74	57	127	381
75	25	191	384
76	238	214	390
77	139	33	390
78	5	189	393
79	213	119	395
80	279	36	397
81	213	119	400
82	37	149	414
83	61	138	415
84	37	149	429
85	248	41	430
86	15	178	430
87	205	44	436
88	61	138	454
89	152	29	455
90	15	178	460
