Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	156	182	6	24	84
2	229	40	7	391	451
3	167	176	7	386	446
4	255	57	8	243	303
5	159	300	24	374	434
6	5	195	43	56	116
7	250	130	45	422	482
8	157	221	56	179	239
9	108	80	76	105	165
10	217	69	91	257	317
11	112	43	98	134	194
12	217	73	100	366	426
13	29	8	104	359	419
14	159	300	106	474	534
15	119	254	113	247	307
16	263	291	119	194	254
17	235	242	122	293	353
18	145	184	125	404	464
19	239	295	133	397	457
20	235	242	137	212	272
21	5	195	137	344	404
22	72	89	157	219	279
23	37	126	161	340	400
24	112	43	167	189	249
25	29	8	168	420	480
26	29	8	187	274	334
27	67	175	190	479	539
28	89	61	201	226	286
29	8	4	205	450	510
30	217	73	206	316	376
31	248	280	206	469	529
32	234	213	209	400	460
33	159	300	210	371	431
34	155	28	236	267	327
35	30	145	238	272	332
36	67	154	243	443	503
37	61	138	253	301	361
38	156	182	256	329	389
39	119	254	258	291	351
40	160	108	259	406	466
41	248	280	264	357	417
42	155	28	266	382	442
43	119	254	274	317	377
44	88	124	274	319	379
45	155	28	279	388	448
46	50	285	283	340	400
47	14	177	285	385	445
48	9	144	291	377	437
49	227	26	297	394	454
50	250	130	301	303	363
51	72	89	306	430	490
52	67	154	309	323	383
53	235	242	313	411	471
54	220	74	313	449	509
55	67	154	315	397	457
56	207	20	318	449	509
57	165	113	327	475	535
58	170	53	329	332	392
59	255	132	336	434	494
60	149	294	342	475	535
61	30	145	346	412	472
62	253	84	347	369	429
63	9	144	351	474	534
64	157	276	351	433	493
65	8	265	352	358	418
66	34	5	357	428	488
67	223	74	357	393	453
68	168	176	360	470	530
69	239	295	360	431	491
70	233	245	367	413	473
71	61	138	373	474	534
72	69	208	373	378	438
73	220	74	384	434	494
74	51	217	391	426	486
75	30	145	393	406	466
76	149	294	394	420	480
77	277	100	396	464	524
78	203	183	397	409	469
79	217	73	403	435	495
80	148	288	406	418	478
81	149	294	414	468	528
82	217	73	418	448	508
83	217	73	419	425	485
84	229	40	420	425	485
85	159	110	421	427	487
86	212	270	440	462	522
87	134	148	441	476	536
88	213	68	454	477	537
89	263	291	455	480	540
90	134	146	459	460	520
