Req	X_Coor	Y_Coor	Arr	E	L
0	40	50	-1	0	540
1	42	15	8	11	71
2	15	80	21	218	278
3	60	60	47	178	238
4	67	85	49	242	302
5	28	70	66	235	295
6	50	35	84	152	212
7	78	40	84	127	187
8	53	35	134	333	393
9	34	25	157	387	447
10	14	66	162	246	306
11	55	85	165	258	318
12	45	70	183	472	532
13	25	30	186	191	251
14	90	35	187	370	430
15	42	30	189	289	349
16	95	30	210	253	313
17	47	40	219	437	497
18	58	75	236	254	314
19	8	40	250	477	537
20	34	60	261	277	337
21	85	35	273	362	422
22	55	80	294	317	377
23	90	35	295	402	462
24	47	40	305	467	527
25	86	46	312	406	466
26	50	30	317	426	486
27	36	40	318	348	408
28	75	55	328	452	512
29	47	40	365	427	487
30	78	40	370	437	497
31	0	40	388	437	497
32	75	55	396	420	480
33	42	65	396	410	470
34	45	70	422	464	524
35	87	30	436	446	506
36	4	55	438	449	509
37	36	18	441	479	539
38	38	5	449	454	514
