Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	22	125	1	335	395
2	92	155	1	319	379
3	11	115	3	222	282
4	79	154	7	91	151
5	230	241	8	74	134
6	95	63	11	116	176
7	29	355	12	82	142
8	358	266	13	59	119
9	168	62	14	381	441
10	29	355	16	423	483
11	324	216	20	345	405
12	93	47	23	115	175
13	220	283	23	162	222
14	237	213	25	238	298
15	373	253	31	87	147
16	231	219	34	58	118
17	369	19	34	297	357
18	26	250	34	235	295
19	95	63	35	458	518
20	212	146	51	393	453
21	74	201	60	434	494
22	231	219	63	363	423
23	158	366	67	125	185
24	240	246	68	222	282
25	51	288	71	322	382
26	373	253	75	240	300
27	41	56	78	335	395
28	242	105	86	138	198
29	172	178	89	332	392
30	84	252	98	283	343
31	100	6	98	426	486
32	99	7	98	279	339
33	322	242	100	135	195
34	308	204	100	384	444
35	73	203	102	127	187
36	73	203	103	439	499
37	41	56	104	370	430
38	240	246	107	158	218
39	358	266	107	154	214
40	220	283	118	248	308
41	230	241	118	171	231
42	92	50	120	122	182
43	157	205	125	153	213
44	373	253	126	208	268
45	127	90	133	233	293
46	308	204	136	466	526
47	322	242	140	210	270
48	212	146	142	253	313
49	168	62	145	446	506
50	14	210	147	465	525
51	39	56	150	253	313
52	182	379	151	350	410
53	242	105	151	371	431
54	369	19	156	166	226
55	237	213	161	377	437
56	360	23	167	420	480
57	92	155	176	336	396
58	201	387	177	460	520
59	153	107	178	330	390
60	207	391	182	351	411
61	150	108	187	384	444
62	308	396	188	258	318
63	164	62	196	275	335
64	153	280	208	418	478
65	164	62	209	459	519
66	24	121	211	215	275
67	97	10	215	268	328
68	172	178	217	312	372
69	52	295	219	276	336
70	207	391	227	306	366
71	21	96	228	473	533
72	249	242	228	325	385
73	92	155	230	429	489
74	308	396	240	392	452
75	275	287	249	373	433
76	150	108	249	405	465
77	212	146	249	460	520
78	73	203	258	359	419
79	358	266	262	278	338
80	157	102	263	274	334
81	275	287	267	442	502
82	168	62	267	311	371
83	87	153	268	318	378
84	168	62	272	292	352
85	84	252	275	328	388
86	322	242	276	374	434
87	164	62	278	397	457
88	22	125	280	355	415
89	153	281	280	434	494
90	87	153	283	373	433
91	39	56	284	327	387
92	100	6	295	432	492
93	93	47	307	398	458
94	361	39	311	396	456
95	348	279	312	437	497
96	33	247	312	327	387
97	232	232	314	319	379
98	79	209	316	410	470
99	79	154	318	387	447
100	161	182	324	426	486
101	153	281	325	369	429
102	99	7	326	449	509
103	329	241	327	403	463
104	22	125	331	421	481
105	321	339	343	388	448
106	232	232	343	460	520
107	92	50	345	388	448
108	337	388	351	473	533
109	360	23	352	433	493
110	158	366	353	363	423
111	89	29	366	391	451
112	240	246	369	380	440
113	92	155	369	458	518
114	348	279	371	463	523
115	92	155	372	430	490
116	32	352	376	470	530
117	232	232	384	436	496
118	200	89	385	465	525
119	232	232	386	407	467
120	100	6	388	471	531
121	22	125	388	436	496
122	99	7	388	412	472
123	279	4	393	467	527
124	182	379	401	429	489
125	95	63	403	418	478
126	153	281	404	478	538
127	369	19	406	466	526
128	231	219	413	435	495
129	79	209	416	428	488
130	238	250	426	454	514
131	99	7	427	467	527
132	230	241	430	462	522
133	232	232	432	463	523
134	237	213	433	476	536
135	360	23	434	469	529
136	324	216	445	470	530
137	363	30	447	474	534
138	240	210	449	472	532
139	358	266	450	471	531
140	24	121	461	467	527
141	324	216	462	463	523
142	74	201	464	480	540
143	73	203	465	470	530
144	172	178	468	478	538
145	275	12	470	475	535
146	308	204	472	472	532
147	51	288	474	478	538
148	26	250	475	480	540
