Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	85	75	6
2	67	96	10
3	79	72	15
4	39	13	25
5	70	94	34
6	44	58	39
7	82	103	47
8	67	96	49
9	98	4	64
10	97	115	70
11	138	78	77
12	50	112	88
13	60	23	91
14	22	104	91
15	88	29	107
16	106	10	133
17	32	52	150
18	60	54	160
19	108	30	166
20	42	29	167
21	113	45	174
22	54	78	194
23	120	14	199
24	139	72	212
25	104	139	227
26	120	60	238
27	54	106	246
28	120	60	260
29	86	40	290
30	97	115	298
31	139	72	319
32	82	103	329
33	109	78	337
34	65	80	355
35	120	14	356
36	22	104	363
37	120	60	377
38	8	87	390
39	37	138	408
40	113	45	410
41	47	83	414
42	22	104	417
43	136	123	424
44	140	42	428
45	42	29	440
46	120	60	444
47	92	138	459
48	65	0	462
49	65	80	463
50	19	120	469
51	86	40	473
52	138	24	476
