Req	X_Coor	Y_Coor	Arr	E	L
0	40	50	-1	0	540
1	42	65	2	393	453
2	38	15	6	281	341
3	30	56	7	307	367
4	40	5	7	351	411
5	30	50	13	40	100
6	86	46	13	67	127
7	92	30	17	417	477
8	44	25	18	195	255
9	62	69	22	329	389
10	26	32	24	291	351
11	78	40	25	455	515
12	36	18	26	274	334
13	25	85	30	204	264
14	28	70	31	328	388
15	85	25	33	258	318
16	48	20	33	325	385
17	22	85	34	296	356
18	75	55	38	44	104
19	38	10	38	141	201
20	60	60	39	210	270
21	30	50	41	269	329
22	58	70	42	176	236
23	56	64	47	407	467
24	62	80	58	183	243
25	87	30	58	417	477
26	60	85	58	69	129
27	34	60	59	143	203
28	50	40	59	468	528
29	10	35	70	330	390
30	16	42	77	314	374
31	58	75	79	152	212
32	78	40	81	214	274
33	48	30	82	388	448
34	42	30	84	427	487
35	26	32	85	161	221
36	5	45	86	140	200
37	75	55	88	427	487
38	26	32	92	460	520
39	95	35	93	155	215
40	30	50	93	346	406
41	25	35	93	386	446
42	60	66	95	438	498
43	22	66	98	206	266
44	32	20	104	154	214
45	60	85	104	175	235
46	20	80	105	334	394
47	18	75	105	473	533
48	42	30	106	342	402
49	20	85	106	140	200
50	70	58	111	452	512
51	42	10	113	237	297
52	50	30	116	304	364
53	20	50	119	309	369
54	56	64	126	418	478
55	10	40	127	372	432
56	92	30	127	172	232
57	53	35	129	317	377
58	30	50	131	223	283
59	42	65	132	460	520
60	72	45	134	143	203
61	36	18	135	377	437
62	20	55	135	320	380
63	87	30	135	191	251
64	33	32	138	384	444
65	15	80	139	196	256
66	36	18	155	289	349
67	23	52	157	395	455
68	28	52	158	294	354
69	47	40	159	470	530
70	44	5	163	198	258
71	14	66	164	200	260
72	64	46	168	418	478
73	62	80	180	207	267
74	47	35	184	321	381
75	75	55	187	340	400
76	47	40	188	346	406
77	38	5	188	345	405
78	72	45	188	446	506
79	53	30	190	341	401
80	38	15	192	235	295
81	95	30	200	306	366
82	8	45	205	387	447
83	65	82	206	430	490
84	92	30	208	353	413
85	2	40	211	226	286
86	58	75	215	235	295
87	38	5	220	318	378
88	90	35	221	478	538
89	33	35	221	241	301
90	45	65	226	238	298
91	66	55	227	453	513
92	67	85	227	346	406
93	45	35	227	443	503
94	35	5	228	301	361
95	50	40	238	368	428
96	58	75	238	261	321
97	65	60	238	402	462
98	65	82	240	265	325
99	8	62	242	338	398
100	20	50	243	409	469
101	5	35	252	328	388
102	60	66	259	467	527
103	58	75	266	391	451
104	8	62	267	411	471
105	30	50	269	351	411
106	72	45	281	357	417
107	86	46	282	350	410
108	35	69	283	294	354
109	60	60	289	335	395
110	38	5	289	404	464
111	42	30	291	392	452
112	40	5	293	369	429
113	42	10	297	456	516
114	38	15	300	339	399
115	8	62	303	445	505
116	8	62	304	404	464
117	4	55	306	388	448
118	5	45	310	355	415
119	42	65	311	381	441
120	70	58	320	441	501
121	38	15	320	403	463
122	42	30	322	346	406
123	16	42	328	344	404
124	95	35	329	458	518
125	56	64	329	331	391
126	33	32	331	415	475
127	33	35	333	430	490
128	8	40	333	349	409
129	35	32	334	467	527
130	53	30	338	442	502
131	50	40	341	430	490
132	10	40	341	471	531
133	22	66	345	377	437
134	10	35	347	419	479
135	35	66	348	462	522
136	60	55	352	421	481
137	22	75	354	400	460
138	28	52	359	466	526
139	22	66	360	472	532
140	95	35	372	373	433
141	18	75	375	416	476
142	15	80	376	391	451
143	40	5	377	471	531
144	14	66	385	466	526
145	35	32	386	468	528
146	35	66	389	438	498
147	67	85	390	422	482
148	86	46	397	434	494
149	0	45	398	439	499
150	50	35	398	421	481
151	72	45	400	407	467
152	30	35	405	424	484
153	30	50	410	437	497
154	35	5	411	416	476
155	32	20	414	454	514
156	15	80	415	460	520
157	56	64	415	467	527
158	85	25	426	429	489
159	50	30	428	431	491
160	55	80	428	446	506
161	10	40	430	454	514
162	85	35	436	456	516
163	30	35	437	439	499
164	87	30	439	469	529
165	52	75	440	475	535
166	30	56	441	469	529
167	10	40	441	455	515
168	30	35	443	451	511
169	90	35	444	447	507
170	16	42	445	457	517
171	28	70	445	475	535
172	26	32	446	458	518
173	33	35	449	467	527
174	60	55	451	454	514
175	50	40	455	462	522
176	4	55	459	461	521
177	65	60	460	474	534
178	22	85	461	462	522
179	22	66	465	480	540
180	35	69	471	471	531
181	5	45	474	475	535
182	47	35	475	475	535
