Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	44	58	2	107	167
2	80	103	2	74	134
3	26	50	3	148	208
4	83	38	8	210	270
5	78	63	9	383	443
6	116	105	11	84	144
7	135	65	14	479	539
8	83	38	14	219	279
9	64	115	16	332	392
10	37	125	19	266	326
11	83	12	23	160	220
12	120	14	27	215	275
13	12	84	27	151	211
14	120	52	38	190	250
15	81	57	39	476	536
16	136	123	40	142	202
17	54	33	40	468	528
18	139	110	41	426	486
19	78	111	44	47	107
20	125	68	47	260	320
21	105	2	49	299	359
22	50	106	49	51	111
23	97	115	53	301	361
24	137	96	54	97	157
25	116	105	60	148	208
26	80	103	60	448	508
27	120	47	60	422	482
28	97	115	60	175	235
29	12	84	63	181	241
30	120	47	65	456	516
31	85	111	72	338	398
32	20	69	77	186	246
33	56	139	84	429	489
34	120	22	86	90	150
35	117	92	87	282	342
36	36	124	87	228	288
37	81	57	89	160	220
38	81	36	92	107	167
39	61	57	98	113	173
40	83	38	101	135	195
41	10	111	102	102	162
42	18	70	106	218	278
43	120	102	111	473	533
44	36	38	112	380	440
45	83	38	119	327	387
46	140	42	121	170	230
47	78	111	121	151	211
48	89	39	123	221	281
49	120	102	124	427	487
50	95	135	124	475	535
51	81	57	129	409	469
52	113	35	130	406	466
53	58	11	132	405	465
54	65	0	135	406	466
55	103	44	135	347	407
56	138	105	136	459	519
57	95	135	141	446	506
58	12	84	144	227	287
59	41	36	144	318	378
60	101	0	144	279	339
61	16	92	148	213	273
62	56	139	149	364	424
63	69	115	161	214	274
64	64	138	167	235	295
65	70	94	181	297	357
66	58	95	185	418	478
67	64	132	186	435	495
68	121	123	187	446	506
69	113	35	190	245	305
70	12	84	196	425	485
71	19	120	197	347	407
72	85	111	199	471	531
73	71	70	200	461	521
74	107	102	201	405	465
75	78	111	209	217	277
76	69	115	211	398	458
77	39	100	211	406	466
78	41	36	211	434	494
79	48	47	214	336	396
80	86	80	215	390	450
81	140	42	215	372	432
82	103	82	224	392	452
83	70	94	228	254	314
84	117	92	228	294	354
85	29	94	231	341	401
86	140	42	237	252	312
87	36	124	238	306	366
88	58	80	238	437	497
89	64	138	240	391	451
90	86	80	240	240	300
91	50	112	246	409	469
92	16	62	250	401	461
93	93	61	251	385	445
94	51	92	252	264	324
95	109	139	257	469	529
96	135	65	260	288	348
97	113	35	262	347	407
98	18	70	265	343	403
99	71	70	265	464	524
100	113	45	267	268	328
101	113	35	268	324	384
102	12	84	268	476	536
103	18	104	269	352	412
104	137	96	270	418	478
105	120	47	273	455	515
106	47	83	277	346	406
107	36	38	281	352	412
108	64	115	282	341	401
109	103	44	282	433	493
110	101	0	283	467	527
111	12	48	283	336	396
112	101	0	286	366	426
113	15	18	288	444	504
114	37	73	288	376	436
115	8	138	291	476	536
116	19	120	296	388	448
117	95	135	297	327	387
118	107	102	299	446	506
119	139	68	300	476	536
120	137	96	307	382	442
121	125	68	307	328	388
122	120	52	307	356	416
123	137	96	309	464	524
124	78	111	309	369	429
125	64	138	310	461	521
126	19	120	313	452	512
127	70	83	314	401	461
128	90	14	315	324	384
129	64	132	315	431	491
130	44	58	317	455	515
131	50	106	318	424	484
132	135	65	320	451	511
133	40	113	323	332	392
134	56	139	330	462	522
135	103	44	332	419	479
136	89	39	332	373	433
137	50	112	334	346	406
138	16	92	335	431	491
139	70	83	335	458	518
140	54	33	335	353	413
141	121	123	337	392	452
142	83	12	337	433	493
143	119	73	340	455	515
144	99	34	341	385	445
145	138	105	347	385	445
146	86	80	349	459	519
147	18	70	349	430	490
148	16	62	353	385	445
149	16	62	353	422	482
150	54	78	355	444	504
151	64	115	361	426	486
152	120	14	362	474	534
153	13	48	366	468	528
154	82	103	368	436	496
155	99	34	371	474	534
156	113	35	371	434	494
157	66	82	373	419	479
158	37	125	375	391	451
159	90	44	376	384	444
160	86	80	378	396	456
161	83	12	379	462	522
162	107	102	380	442	502
163	54	33	381	410	470
164	86	80	386	390	450
165	48	47	387	419	479
166	140	36	387	469	529
167	61	57	389	466	526
168	103	82	391	462	522
169	139	110	394	395	455
170	18	70	398	417	477
171	135	65	400	442	502
172	50	112	400	448	508
173	50	106	405	417	477
174	54	33	407	438	498
175	117	92	412	442	502
176	120	14	413	475	535
177	15	18	417	450	510
178	50	106	419	447	507
179	16	62	419	462	522
180	48	47	420	474	534
181	140	42	426	427	487
182	70	83	430	447	507
183	35	90	430	447	507
184	42	29	431	436	496
185	18	70	433	464	524
186	29	94	433	441	501
187	83	38	436	448	508
188	70	83	439	478	538
189	48	47	440	456	516
190	115	124	440	456	516
191	89	39	444	448	508
192	120	52	449	467	527
193	85	111	450	453	513
194	81	36	455	464	524
195	105	2	456	464	524
196	37	125	458	460	520
197	120	22	459	479	539
198	116	105	460	471	531
199	115	124	462	462	522
200	139	68	462	476	536
201	78	111	466	472	532
202	37	73	467	477	537
203	82	100	479	480	540
