Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	36	124	1	300	360
2	119	73	8	360	420
3	88	29	16	180	240
4	23	19	20	180	240
5	135	65	24	120	180
6	44	36	26	300	360
7	92	22	37	180	240
8	112	13	39	60	120
9	112	13	49	300	360
10	95	135	55	480	540
11	12	138	63	360	420
12	23	39	67	180	240
13	12	138	92	480	540
14	95	135	95	420	480
15	37	138	104	240	300
16	66	91	118	120	180
17	4	44	121	300	360
18	85	75	124	180	240
19	58	95	128	480	540
20	60	84	144	420	480
21	98	4	145	180	240
22	82	100	151	240	300
23	70	83	164	240	300
24	107	77	167	240	300
25	54	33	170	240	300
26	49	140	181	480	540
27	116	13	194	300	360
28	5	99	203	300	360
29	60	84	213	420	480
30	44	58	225	240	300
31	78	111	235	480	540
32	35	90	248	360	420
33	60	84	257	420	480
34	139	68	263	480	540
35	12	138	264	360	420
36	4	71	274	300	360
37	15	4	279	360	420
38	120	22	281	480	540
39	70	83	288	420	480
40	86	40	291	300	360
41	50	106	320	360	420
42	54	33	374	420	480
43	104	139	390	420	480
44	37	125	396	420	480
45	27	46	404	420	480
46	139	68	407	480	540
47	120	52	414	480	540
48	139	68	428	480	540
49	71	70	454	480	540
50	120	52	479	480	540
