Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	201	387	0
2	161	182	10
3	238	250	20
4	33	247	30
5	275	12	32
6	23	97	52
7	255	239	106
8	360	23	113
9	29	355	127
10	210	141	128
11	369	19	129
12	57	353	146
13	131	283	169
14	358	266	173
15	23	97	176
16	32	352	205
17	153	281	220
18	21	96	222
19	231	219	225
20	89	29	230
21	389	307	245
22	363	30	257
23	95	63	266
24	240	210	284
25	168	62	293
26	182	378	314
27	49	351	317
28	242	105	339
29	127	90	343
30	308	396	347
31	26	250	368
32	337	388	379
33	23	97	395
34	24	121	398
35	389	307	402
36	92	50	414
37	237	213	420
38	92	155	424
39	22	125	427
40	100	6	434
41	95	63	436
42	162	69	444
43	240	210	447
44	153	280	451
45	268	160	457
46	22	205	457
47	14	210	458
48	337	388	461
49	99	7	467
50	153	280	475
