Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	88	121	21
2	277	163	52
3	310	143	54
4	209	85	86
5	82	65	93
6	350	207	96
7	154	68	96
8	175	299	97
9	180	387	110
10	82	65	110
11	350	131	128
12	113	179	158
13	369	171	173
14	197	300	175
15	107	98	177
16	310	143	196
17	361	194	201
18	277	163	205
19	337	388	225
20	110	188	226
21	350	131	253
22	91	150	272
23	113	179	280
24	396	106	286
25	244	285	296
26	371	111	323
27	299	141	326
28	11	328	334
29	209	85	347
30	368	215	349
31	321	209	372
32	217	289	407
33	157	220	414
34	246	247	434
35	361	194	437
36	243	209	439
37	85	155	459
38	86	154	462
39	277	154	475
40	244	285	477
