Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	107	23	2
2	126	39	5
3	173	56	9
4	145	144	21
5	12	186	22
6	50	181	31
7	17	99	33
8	125	72	36
9	12	186	40
10	56	192	70
11	50	181	75
12	84	133	86
13	120	70	100
14	16	146	104
15	15	57	109
16	178	69	109
17	20	54	109
18	107	73	117
19	169	36	134
20	68	190	146
21	62	120	156
22	65	182	157
23	190	122	162
24	60	197	163
25	128	80	178
26	50	181	178
27	93	117	181
28	5	58	183
29	48	166	191
30	11	83	201
31	35	90	201
32	15	57	205
33	67	89	214
34	17	99	218
35	121	52	225
36	11	83	230
37	102	146	232
38	6	59	251
39	124	154	252
40	48	166	254
41	116	171	256
42	84	133	274
43	29	88	275
44	69	173	280
45	20	54	280
46	64	172	286
47	64	172	299
48	133	168	310
49	136	57	334
50	168	43	340
51	68	190	396
52	110	150	416
53	40	87	435
54	38	94	436
55	180	126	474
56	15	57	476
